Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,Photos (used),X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Precision Vector Length,Tightness (percent),Tightness (project units),Angle (deg.),Control Name,RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,#Constraints,Target Code,Target Bits,Ref. Check Tag,Photos (marked),Color (R),Color (G),Color (B)
36," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571555,0.714176,0.003610,0.000042,0.000041,0.000066,0.000088,0.026787,0.000487,89.817945, ,0.148413,0.292197,12,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
35," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856893,0.714250,0.000578,0.000043,0.000041,0.000069,0.000091,0.019294,0.000351,88.947227, ,0.138635,0.347192,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
34," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428718,0.714195,0.000336,0.000041,0.000041,0.000066,0.000088,0.013786,0.000251,89.791593, ,0.102185,0.198396,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
33," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285960,0.714181,0.000320,0.000042,0.000041,0.000067,0.000089,0.015698,0.000285,88.989061, ,0.111479,0.175641,16,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
32," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143232,0.714216,0.000937,0.000042,0.000041,0.000069,0.000091,0.028160,0.000512,87.689817, ,0.200934,0.346615,15,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
31," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000261,0.714257,0.001022,0.000042,0.000042,0.000072,0.000093,0.024105,0.000438,85.894827, ,0.167003,0.292851,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
30," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-0.142524,0.714230,-0.000002,0.000043,0.000043,0.000075,0.000097,0.026541,0.000483,84.290264, ,0.208159,0.432021,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
29," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142540,0.857214,-0.000876,0.000045,0.000044,0.000076,0.000099,0.026128,0.000475,85.279855, ,0.232416,0.350255,10,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
28," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999777,0.857194,-0.000003,0.000044,0.000043,0.000073,0.000095,0.022724,0.000413,86.883498, ,0.183102,0.334741,17,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
27," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856900,0.857228,0.000598,0.000043,0.000042,0.000071,0.000093,0.017925,0.000326,88.244935, ,0.145022,0.274226,17,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
26," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714171,0.857145,0.002289,0.000042,0.000041,0.000069,0.000091,0.022490,0.000409,89.140500, ,0.147262,0.320698,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
25," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-0.142516,0.857160,0.000465,0.000044,0.000044,0.000077,0.000098,0.039368,0.000716,83.697551, ,0.248232,0.460823,15,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
24," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571397,0.857139,0.002229,0.000042,0.000041,0.000068,0.000090,0.017868,0.000325,89.426690, ,0.125486,0.277919,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
23," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000218,0.857211,0.000562,0.000043,0.000042,0.000073,0.000095,0.024300,0.000442,85.310011, ,0.170174,0.288984,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
22," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428635,0.857125,0.000339,0.000042,0.000041,0.000068,0.000090,0.016049,0.000292,89.097750, ,0.121014,0.197650,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
21," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.143042,0.857177,0.000020,0.000042,0.000042,0.000071,0.000092,0.025406,0.000462,87.029607, ,0.144144,0.282655,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
20," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285914,0.857131,0.000143,0.000042,0.000041,0.000069,0.000091,0.020358,0.000370,88.311148, ,0.130456,0.230224,16,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
19," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1.142574,1.000129,-0.001035,0.000046,0.000044,0.000079,0.000101,0.038466,0.000699,84.122737, ,0.307202,0.556734,2,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
18," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856973,1.000156,0.000379,0.000044,0.000042,0.000073,0.000095,0.023947,0.000435,87.100126, ,0.181944,0.333764,16,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
17," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",-0.142656,1.000109,0.000434,0.000044,0.000044,0.000079,0.000101,0.035976,0.000654,82.719169, ,0.276193,0.420887,9,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
16," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714087,1.000133,0.000547,0.000043,0.000042,0.000072,0.000093,0.020003,0.000364,87.849587, ,0.158450,0.326274,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
15," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571375,1.000124,0.001269,0.000043,0.000041,0.000071,0.000093,0.024614,0.000448,88.169063, ,0.166671,0.307256,18,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
14," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.142937,1.000143,-0.000602,0.000043,0.000042,0.000073,0.000095,0.024892,0.000453,85.916326, ,0.179501,0.291875,16,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
13," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428542,1.000119,0.000125,0.000043,0.000041,0.000071,0.000093,0.023925,0.000435,87.897602, ,0.169074,0.263357,11,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
12," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285798,1.000079,-0.000239,0.000043,0.000042,0.000072,0.000093,0.020885,0.000380,87.140792, ,0.165195,0.284139,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
11," ","1,2,3,5,6,7,8,9,10,11,13,15,16,17,18,19,20,21",1.142572,1.143183,-0.000553,0.000049,0.000047,0.000086,0.000110,0.055707,0.001013,82.590955, ,0.443147,1.049233,21,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,5,6,7,8,9,10,11,13,15,16,17,18,19,20,21",255,255,255
10," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.999794,1.143120,-0.001406,0.000046,0.000044,0.000079,0.000101,0.044592,0.000811,84.292431, ,0.304430,0.490238,14,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
9," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.856972,1.143119,0.000181,0.000045,0.000043,0.000076,0.000099,0.030264,0.000550,85.567759, ,0.256137,0.390427,7,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
8," ","1,2,3,4,5,7,9,10,11,12,13,14,15,17,18,19,20,21",-0.142667,1.143060,-0.000551,0.000048,0.000047,0.000086,0.000110,0.052838,0.000961,80.972546, ,0.414409,0.754828,20,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,7,9,10,11,12,13,14,15,17,18,19,20,21",255,255,255
7," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.714058,1.143135,0.000247,0.000044,0.000043,0.000075,0.000097,0.030066,0.000547,86.327013, ,0.221034,0.426129,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
6," ","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.000142,1.143101,-0.000885,0.000046,0.000045,0.000081,0.000103,0.035512,0.000646,82.935093, ,0.291424,0.465053,16,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
5," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.571353,1.143164,0.000784,0.000044,0.000042,0.000074,0.000096,0.027189,0.000494,86.593687, ,0.213545,0.430689,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
4," ","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.142979,1.143124,-0.000840,0.000045,0.000044,0.000078,0.000101,0.030044,0.000546,84.468051, ,0.239421,0.374907,16,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
3," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.428622,1.143108,-0.000230,0.000044,0.000042,0.000074,0.000096,0.033809,0.000615,86.326398, ,0.222898,0.475669,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
2," ","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0.285721,1.143037,-0.000990,0.000044,0.000043,0.000075,0.000097,0.037509,0.000682,85.604885, ,0.261455,0.511859,6,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",255,255,255
