Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Photos (used),Tightness (percent),Tightness (project units),Angle (deg.),RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,Precision Vector Length,Photos (marked)
66262," ",1000363.670508,112478.853836,145.806220,0.105717,0.059892,0.556587,"2,3,4",0.003761,0.141537,13.530190,0.711289,0.878230,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.569695,"2,3,4"
66274," ",1000328.898259,112358.820192,138.849556,0.060230,0.050304,0.376167,"2,3,4,5",0.004945,0.186123,15.595962,1.161408,1.458195,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.384265,"2,3,4,5"
66288," ",1000000.495164,112453.936169,140.582919,0.061706,0.050383,0.376737,"2,3,4,5",0.002970,0.111784,15.300464,0.993058,1.122341,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.385068,"2,3,4,5"
66290," ",999834.933964,112462.004918,141.574933,0.059102,0.051677,0.368396,"1,2,3,4",0.002909,0.109476,15.296047,0.637337,0.999178,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.376668,"1,2,3,4"
66300," ",1000281.365183,112532.631360,137.801648,0.055614,0.056187,0.379537,"2,3,4,5",0.005547,0.208780,15.617286,1.412118,1.871908,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.387683,"2,3,4,5"
66302," ",1000107.043183,112384.124915,138.385340,0.050534,0.049908,0.286847,"1,2,3,5",0.002698,0.101551,25.881800,0.641285,0.990523,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.295509,"1,2,3,5"
66307," ",1000515.322389,112538.198457,160.352670,0.098463,0.060874,0.448804,"2,3,5",0.004435,0.166908,15.661020,0.995181,1.210114,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463492,"2,3,5"
66321," ",1000285.525899,112529.244260,136.793409,0.055950,0.055853,0.379798,"2,3,4,5",0.004981,0.187478,15.615014,0.966543,1.570697,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.387939,"2,3,4,5"
66328," ",1000564.640245,112424.950013,147.319140,0.097260,0.058603,0.395542,"2,4,5",0.005127,0.192985,15.401768,1.157206,1.254872,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.411518,"2,4,5"
66330," ",1000414.692573,112302.581039,139.766254,0.078427,0.070165,0.448568,"2,3,5",0.004511,0.169777,15.471333,0.984273,1.160508,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460747,"2,3,5"
66333," ",1000381.362521,112482.922749,138.007439,0.069308,0.059414,0.391551,"2,4,5",0.001656,0.062334,15.613711,0.314138,0.409692,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.402052,"2,4,5"
66334," ",1000349.168184,112384.200284,140.067710,0.065511,0.056519,0.387644,"2,4,5",0.004564,0.171793,15.612277,0.992893,1.205480,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.397183,"2,4,5"
66337," ",1000220.296583,112516.990087,138.139319,0.057463,0.061521,0.388342,"2,4,5",0.006554,0.246660,15.604917,1.418959,1.624126,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.397361,"2,4,5"
66350," ",1000160.063566,112470.958405,159.068059,0.058402,0.058542,0.378034,"2,4,5",0.004296,0.161676,15.736769,1.050516,1.138350,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.386972,"2,4,5"
66354," ",1000066.327544,112459.623772,141.721020,0.050309,0.050266,0.273640,"1,2,4,5",0.005726,0.215500,25.892560,0.965932,1.301603,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.282731,"1,2,4,5"
66360," ",1000446.850056,112459.124225,150.964635,0.084626,0.057471,0.445195,"2,3,5",0.007048,0.265258,15.657981,1.647706,2.090536,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.456796,"2,3,5"
66378," ",1000318.342694,112423.904548,155.691420,0.093939,0.056485,0.548755,"2,3,4",0.006499,0.244622,13.659615,1.301240,1.830583,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.559596,"2,3,4"
66404," ",1000303.713402,112362.727396,138.691805,0.062444,0.056827,0.472494,"3,4,5",0.004742,0.178483,13.555519,1.521250,1.830784,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.479978,"3,4,5"
66410," ",1000199.015287,112498.350027,138.518118,0.050719,0.052898,0.375403,"2,3,4,5",0.002396,0.090171,15.591603,0.474864,0.632472,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.382489,"2,3,4,5"
66429," ",1000296.565400,112356.761421,140.363173,0.060770,0.056894,0.386036,"2,4,5",0.002823,0.106254,15.614443,0.598514,0.719636,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.394910,"2,4,5"
66434," ",1000474.795325,112376.975912,140.698929,0.137165,0.058154,0.564450,"2,3,4",0.006095,0.229404,13.323397,1.296051,1.561955,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.583781,"2,3,4"
66435," ",999783.829424,112281.554486,143.030755,0.109026,0.070166,0.561960,"2,3,4",0.003206,0.120665,13.426579,0.741936,0.955874,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.576723,"2,3,4"
66436," ",1000160.310609,112312.026266,143.278487,0.058010,0.058849,0.382405,"2,4,5",0.005690,0.214149,15.567812,1.627977,1.735645,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.391232,"2,4,5"
66441," ",999651.013726,112453.465665,137.164375,0.086234,0.059651,0.391215,"1,2,4",0.006003,0.225952,15.067700,1.171911,1.480297,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.405024,"1,2,4"
66451," ",1000365.652214,112546.210007,138.118535,0.106677,0.069961,0.565740,"2,3,4",0.001195,0.044989,13.434670,0.390516,0.521446,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.579946,"2,3,4"
66478," ",1000108.085235,112158.602591,136.688128,0.058326,0.068188,0.311259,"1,3,5",0.005413,0.203715,25.687190,1.252618,1.315818,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.323935,"1,3,5"
66484," ",999670.432040,112231.677523,143.046332,0.092068,0.062983,0.454398,"1,3,4",0.003555,0.133793,14.810653,0.706629,0.980604,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.467890,"1,3,4"
66503," ",1000026.286535,112264.566556,139.002472,0.060425,0.058137,0.444467,"1,3,4",0.004550,0.171255,14.797160,1.057250,1.170625,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.452308,"1,3,4"
66510," ",999957.684963,112298.219090,139.110258,0.057433,0.056447,0.443731,"1,3,4",0.002312,0.087032,14.884655,0.553633,0.754339,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450979,"1,3,4"
66515," ",999876.408163,112247.749746,140.130783,0.060878,0.059964,0.446950,"1,3,4",0.001249,0.047002,14.926623,0.358948,0.383279,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455045,"1,3,4"
66520," ",1000184.310454,112089.535080,156.816258,0.082779,0.083023,0.458435,"1,3,4",0.004040,0.152060,14.419564,1.006931,1.152362,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.473189,"1,3,4"
66544," ",1000139.924244,112346.369322,161.300790,0.058778,0.056917,0.297092,"1,3,5",0.006393,0.240626,26.182982,1.466675,1.730667,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.308153,"1,3,5"
66548," ",999831.179983,112197.386528,139.282565,0.065757,0.065743,0.451285,"1,3,4",0.002861,0.107687,14.902270,0.722640,0.878040,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460765,"1,3,4"
66556," ",1000057.943518,112262.412139,139.309411,0.050569,0.050754,0.293487,"1,3,4,5",0.003056,0.115017,25.840077,0.641717,0.950539,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.302106,"1,3,4,5"
66562," ",999767.782550,112250.120633,141.525459,0.074429,0.060427,0.449533,"1,3,4",0.003988,0.150114,14.909109,0.778965,1.032415,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459642,"1,3,4"
66569," ",999700.831503,112140.625550,147.193228,0.244580,0.124160,1.079346,"3,4",0.001519,0.057178,6.793276,0.343391,0.343654,3,SurfaceDefault,Default, ,SmartPoint,yes,no,1.113653,"3,4"
66582," ",999627.852840,112261.989177,140.622666,0.100459,0.060749,0.456299,"1,3,4",0.003244,0.122106,14.715609,0.656085,0.841006,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.471159,"1,3,4"
66585," ",999643.526363,112324.393195,138.308976,0.096902,0.058059,0.453822,"1,3,4",0.003062,0.115259,14.705505,0.600783,0.797226,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.467670,"1,3,4"
66619," ",999886.822755,112180.399150,156.390983,0.061001,0.068220,0.446367,"1,3,4",0.005041,0.189713,15.027674,1.045264,1.407384,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455652,"1,3,4"
66624," ",1000121.906181,112404.427447,139.458895,0.050679,0.049989,0.293195,"1,3,4,5",0.004748,0.178684,25.888899,1.629390,1.771302,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.301713,"1,3,4,5"
66625," ",1000023.206747,112232.755239,139.044180,0.060342,0.060927,0.446042,"1,3,4",0.002922,0.109973,14.786669,0.661008,0.930631,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.454209,"1,3,4"
66626," ",1000144.688389,112573.871386,137.271616,0.052263,0.053831,0.302103,"1,2,3,5",0.007468,0.281074,25.686635,1.224620,1.815528,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.311280,"1,2,3,5"
66627," ",1000117.578130,112139.559967,153.143723,0.071560,0.073783,0.449462,"1,3,4",0.004299,0.161819,14.635417,1.558345,2.010958,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461065,"1,3,4"
66632," ",999626.664764,112092.584277,153.907550,0.102328,0.084615,0.466628,"1,3,4",0.002710,0.101986,14.779678,0.782307,0.952824,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.485152,"1,3,4"
66661," ",1000133.853004,112582.516607,139.103663,0.059912,0.062926,0.450887,"2,3,5",0.006099,0.229541,15.464490,1.658977,1.799062,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459182,"2,3,5"
66666," ",1000228.455301,112546.498689,139.289393,0.058000,0.059419,0.447139,"2,3,5",0.004318,0.162535,15.602707,0.909178,1.180047,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.454784,"2,3,5"
66669," ",1000173.467438,112586.932871,137.785375,0.058042,0.063416,0.450781,"2,3,5",0.002017,0.075931,15.502249,0.519720,0.582777,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458905,"2,3,5"
66675," ",1000358.777926,112594.903466,139.115220,0.070434,0.064809,0.452863,"2,3,5",0.002476,0.093181,15.608954,0.909097,1.097786,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462867,"2,3,5"
66676," ",1000446.073892,112638.416758,142.516935,0.085284,0.071262,0.458018,"2,3,5",0.001368,0.051474,15.563444,0.364428,0.464173,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.471309,"2,3,5"
66677," ",1000352.943624,112586.089001,140.080334,0.069572,0.063737,0.451803,"2,3,5",0.007717,0.290441,15.616903,1.398154,1.816583,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461550,"2,3,5"
66689," ",1000485.181536,112659.530973,141.002858,0.092876,0.074850,0.461843,"2,3,5",0.002073,0.078011,15.498288,0.455294,0.563832,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476998,"2,3,5"
66701," ",1000491.507983,112657.706846,140.067601,0.094094,0.074607,0.462220,"2,3,5",0.003186,0.119915,15.485015,0.867238,0.946772,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477564,"2,3,5"
66703," ",1000362.532730,112599.041184,138.995699,0.071002,0.065339,0.453292,"2,3,5",0.003671,0.138180,15.600877,0.698286,0.885061,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463448,"2,3,5"
66712," ",1000480.833203,112679.151555,140.719372,0.092203,0.078109,0.463557,"2,3,5",0.004353,0.163846,15.486310,1.119212,1.242174,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.479049,"2,3,5"
66718," ",1000360.722003,112579.850263,139.046142,0.070620,0.063062,0.451944,"2,3,5",0.001736,0.065348,15.614822,0.439905,0.579521,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461755,"2,3,5"
66719," ",1000012.357384,112637.158297,162.053425,0.074621,0.071156,0.453192,"2,3,5",0.003268,0.122982,15.322478,0.685039,0.839667,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.464774,"2,3,5"
66723," ",1000222.931942,112644.461220,140.647779,0.058484,0.071357,0.453863,"2,3,5",0.004244,0.159725,15.524890,1.050839,1.257460,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463146,"2,3,5"
66730," ",1000208.959888,112581.663333,137.562064,0.057730,0.062830,0.450097,"2,3,5",0.006712,0.252633,15.544802,1.523554,1.812593,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458113,"2,3,5"
66734," ",1000201.112953,112583.405195,137.719061,0.057687,0.063021,0.450190,"2,3,5",0.004755,0.178967,15.535094,1.223057,1.408834,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458225,"2,3,5"
66737," ",1000443.193872,112652.727606,139.895987,0.084820,0.073463,0.459861,"2,3,5",0.002977,0.112051,15.533421,0.592567,0.685559,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.473353,"2,3,5"
66739," ",1000151.822656,112571.806249,137.190738,0.058780,0.061734,0.450396,"2,3,5",0.002774,0.104413,15.481870,0.843553,1.162440,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458391,"2,3,5"
66751," ",1000112.507225,112584.892299,136.935601,0.061540,0.063214,0.453385,"2,3,5",0.004175,0.157132,15.404602,1.073648,1.450775,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461888,"2,3,5"
66753," ",1000486.907427,112476.135259,138.293878,0.091901,0.057549,0.450930,"2,3,5",0.003348,0.125998,15.503020,0.605618,0.799959,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463784,"2,3,5"
66758," ",1000389.422531,112432.567000,142.245707,0.074478,0.057505,0.445525,"2,3,5",0.007360,0.277012,15.624206,1.350917,1.771565,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455353,"2,3,5"
66759," ",1000126.457768,112491.274080,139.944967,0.060093,0.056366,0.444388,"2,3,5",0.008194,0.308385,15.520450,1.499779,1.970215,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.451961,"2,3,5"
66762," ",999979.116906,112552.640967,140.396954,0.079618,0.060374,0.462750,"2,3,5",0.001339,0.050391,15.169371,0.400661,0.557816,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.473415,"2,3,5"
66764," ",1000217.240479,112580.396948,138.439331,0.057870,0.062700,0.449613,"2,3,5",0.006941,0.261246,15.561565,1.524864,2.056837,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457637,"2,3,5"
66765," ",1000356.473521,112571.329964,141.184945,0.070012,0.062142,0.450624,"2,3,5",0.001668,0.062781,15.637695,0.328851,0.454390,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460245,"2,3,5"
66770," ",1000231.466378,112642.102653,138.601977,0.058694,0.071001,0.454521,"2,3,5",0.002447,0.092104,15.519532,0.925589,1.168966,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463762,"2,3,5"
66781," ",1000488.836197,112628.964656,140.578319,0.093320,0.070170,0.459459,"2,3,5",0.005204,0.195871,15.509759,1.129537,1.580100,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.474062,"2,3,5"
66783," ",1000419.906197,112591.170524,139.865867,0.080197,0.064684,0.454258,"2,3,5",0.004042,0.152136,15.587855,0.898580,1.087069,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465796,"2,3,5"
66785," ",1000491.348495,112685.916239,140.993919,0.094343,0.079367,0.464603,"2,3,5",0.006801,0.255954,15.463244,1.802021,2.062327,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.480683,"2,3,5"
66788," ",1000430.692996,112362.671623,138.697128,0.081166,0.062784,0.447757,"2,3,5",0.004756,0.178997,15.512945,1.136242,1.421492,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459365,"2,3,5"
66796," ",1000507.965292,112636.336256,139.615018,0.097191,0.071418,0.461192,"2,3,5",0.003936,0.148153,15.473089,0.969940,1.134893,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476702,"2,3,5"
66798," ",1000494.702210,112328.418943,146.905636,0.093027,0.067234,0.447698,"2,3,5",0.001796,0.067611,15.439779,0.349488,0.490962,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462177,"2,3,5"
66808," ",1000240.116791,112571.079698,138.090836,0.058553,0.061726,0.449244,"2,3,5",0.002574,0.096876,15.581934,0.802645,0.913173,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457230,"2,3,5"
66815," ",1000173.018472,112388.999178,144.846503,0.057624,0.059407,0.439265,"2,3,5",0.006147,0.231347,15.627878,1.258889,1.569786,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.446994,"2,3,5"
66828," ",1000074.931943,112596.881204,137.560384,0.065464,0.064742,0.457109,"2,3,5",0.003800,0.143031,15.325244,0.871793,1.081913,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466289,"2,3,5"
66833," ",999986.542773,112440.053472,148.835087,0.077998,0.057043,0.445096,"2,3,5",0.003729,0.140341,15.343855,0.757281,0.953692,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455465,"2,3,5"
66857," ",1000385.386673,112623.440341,152.515933,0.075091,0.068905,0.452185,"2,3,5",0.005015,0.188758,15.693584,1.187004,1.466091,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463528,"2,3,5"
66872," ",1000072.303051,112144.357867,139.029278,0.051296,0.059118,0.301596,"1,3,4,5",0.007564,0.284676,25.693034,1.498023,1.913693,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.311586,"1,3,4,5"
67021," ",1000154.324025,112439.274073,157.164632,0.058879,0.059908,0.293021,"1,4,5",0.005466,0.205719,26.099478,1.063960,1.416176,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.304823,"1,4,5"
67078," ",1000511.332443,112690.585559,139.856186,0.098397,0.080370,0.466335,"2,3,5",0.003723,0.140137,15.434816,0.891285,1.168855,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.483332,"2,3,5"
67081," ",999989.241636,112720.499334,139.894558,0.079072,0.086060,0.490719,"2,3,5",0.005511,0.207418,14.941827,1.126513,1.569547,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.504444,"2,3,5"
67087," ",1000233.771328,112555.511634,139.229413,0.058230,0.060205,0.447747,"2,3,5",0.002828,0.106431,15.600948,0.837651,0.944806,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455514,"2,3,5"
67090," ",1000182.261658,112657.705425,139.022315,0.058346,0.073439,0.456554,"2,3,5",0.006344,0.238784,15.444254,1.726777,1.818806,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.466090,"2,3,5"
67091," ",1000318.933715,112612.461925,139.246222,0.065343,0.066916,0.453013,"2,3,5",0.004590,0.172742,15.597582,1.171862,1.431690,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462567,"2,3,5"
67109," ",1000558.451539,112707.923818,140.413958,0.108481,0.083995,0.470537,"2,3,5",0.008319,0.313090,15.361849,1.659876,2.051519,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.490131,"2,3,5"
67112," ",1000348.433546,112424.322705,140.429804,0.068346,0.057598,0.444897,"2,3,5",0.005219,0.196414,15.637802,1.130342,1.397388,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453787,"2,3,5"
67114," ",1000315.181508,112628.152336,142.039233,0.065087,0.069119,0.453172,"2,3,5",0.002241,0.084338,15.608004,0.545324,0.669448,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463010,"2,3,5"
67116," ",1000469.850839,112648.918699,136.004199,0.089748,0.073072,0.461759,"2,3,5",0.002954,0.111185,15.483379,0.825196,0.994392,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476041,"2,3,5"
67131," ",1000262.441234,112543.213375,137.551714,0.059648,0.059213,0.448064,"2,3,5",0.001248,0.046961,15.610093,0.476442,0.594754,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455878,"2,3,5"
67132," ",1000316.687597,112601.841851,139.996730,0.065027,0.065514,0.451942,"2,3,5",0.007547,0.284045,15.611147,1.478928,1.856559,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461273,"2,3,5"
67134," ",1000207.741110,112658.109071,140.720403,0.058308,0.073513,0.455254,"2,3,5",0.001725,0.064943,15.490642,0.321746,0.398843,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.464823,"2,3,5"
67149," ",1000188.977561,112627.765865,157.249538,0.058545,0.069196,0.445733,"2,3,5",0.007397,0.278407,15.646097,1.373988,1.757571,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.454856,"2,3,5"
67150," ",1000205.541440,112650.450920,139.175907,0.058196,0.072280,0.455248,"2,3,5",0.002478,0.093259,15.485988,0.737586,0.784616,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.464609,"2,3,5"
67158," ",1000347.458354,112565.158145,140.093752,0.068693,0.061470,0.450335,"2,3,5",0.004699,0.176872,15.630235,1.214872,1.507018,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459673,"2,3,5"
67186," ",1000214.890394,112661.229617,139.620907,0.058417,0.074030,0.455990,"2,3,5",0.004916,0.185031,15.487493,1.008083,1.364225,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465639,"2,3,5"
67195," ",1000296.350668,112619.597974,140.085133,0.062978,0.067830,0.452756,"2,3,5",0.001455,0.054751,15.593105,0.312471,0.437757,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462120,"2,3,5"
67224," ",1000381.344884,112580.123700,137.968151,0.073708,0.063193,0.452901,"2,3,5",0.003853,0.145008,15.597707,0.713370,0.863462,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463190,"2,3,5"
67238," ",1000527.565619,112687.154789,138.659525,0.101701,0.079926,0.467167,"2,3,5",0.006421,0.241679,15.404733,1.368950,1.702999,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.484744,"2,3,5"
67302," ",1000252.773111,112394.916151,154.940932,0.059263,0.059392,0.437923,"2,3,5",0.006836,0.257302,15.764688,1.340764,1.564794,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.445888,"2,3,5"
67323," ",1000318.829419,112123.684370,138.478521,0.065290,0.079332,0.485615,"3,4,5",0.000916,0.034490,13.465901,0.209765,0.290877,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.496365,"3,4,5"
67338," ",1000242.914993,112274.348372,138.843287,0.058046,0.058102,0.473568,"3,4,5",0.004617,0.173760,13.515965,1.307451,1.702875,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.480637,"3,4,5"
67353," ",1000214.417778,112259.378367,139.874727,0.057445,0.059193,0.473220,"3,4,5",0.001912,0.071950,13.489577,0.441391,0.483869,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.480355,"3,4,5"
67357," ",1000513.866392,112286.184882,139.539939,0.098835,0.059331,0.479312,"3,4,5",0.005468,0.205806,13.468547,1.088362,1.386915,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.492979,"3,4,5"
67361," ",1000249.536457,112283.085337,141.424480,0.058386,0.057574,0.472512,"3,4,5",0.002965,0.111594,13.542716,0.918669,1.058316,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.479574,"3,4,5"
67362," ",1000442.534165,112105.905555,139.400777,0.085340,0.083498,0.491360,"3,4,5",0.003178,0.119605,13.460805,0.674986,0.948792,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.505657,"3,4,5"
67388," ",1000534.020654,112256.903530,139.975931,0.103304,0.061699,0.481604,"3,4,5",0.006916,0.260304,13.444491,1.267130,1.586479,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.496408,"3,4,5"
67389," ",1000311.668363,112360.390384,138.854596,0.063334,0.056785,0.472618,"3,4,5",0.002415,0.090880,13.557095,0.431461,0.552494,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.480212,"3,4,5"
67395," ",1000073.759140,112170.034999,139.351290,0.068298,0.070537,0.477787,"3,4,5",0.003595,0.135317,13.184032,0.706219,0.914607,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.487771,"3,4,5"
67401," ",1000526.992932,112114.050665,139.505981,0.102681,0.082799,0.494304,"3,4,5",0.001707,0.064237,13.404649,0.455731,0.549395,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.511601,"3,4,5"
67403," ",1000311.793706,112443.458569,141.454089,0.063445,0.063461,0.471765,"3,4,5",0.007385,0.277962,13.543787,1.467065,1.859419,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.480224,"3,4,5"
67407," ",1000111.146510,112403.913023,138.483060,0.062744,0.058994,0.471397,"3,4,5",0.000840,0.031632,13.365041,0.182282,0.246199,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.479199,"3,4,5"
67408," ",1000331.652381,112259.036475,138.089987,0.066025,0.059749,0.476570,"3,4,5",0.005769,0.217128,13.551573,1.422294,1.868659,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.484817,"3,4,5"
67415," ",999962.621287,112213.000370,149.894249,0.087774,0.064382,0.476531,"3,4,5",0.005191,0.195378,13.013940,1.292349,1.488493,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.488805,"3,4,5"
67416," ",1000142.417336,112228.610591,138.726910,0.060245,0.062197,0.474040,"3,4,5",0.003810,0.143416,13.365218,0.695757,0.844911,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.481884,"3,4,5"
67421," ",1000214.829421,112154.269098,139.946649,0.058077,0.073381,0.479520,"3,4,5",0.001667,0.062735,13.416583,0.451904,0.545643,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.488567,"3,4,5"
67435," ",1000313.053354,112114.832320,138.655134,0.064697,0.081004,0.486197,"3,4,5",0.004270,0.160722,13.454219,1.185775,1.411429,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.497126,"3,4,5"
67445," ",1000399.297171,112279.120870,150.112668,0.076767,0.058893,0.473720,"3,4,5",0.000799,0.030068,13.638491,0.199962,0.221591,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.483499,"3,4,5"
67466," ",1000177.154853,112191.264314,139.076110,0.058395,0.067282,0.476392,"3,4,5",0.003264,0.122855,13.392091,0.694411,0.943164,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.484650,"3,4,5"
67471," ",1000050.407874,112269.955399,140.227032,0.071345,0.058164,0.473341,"3,4,5",0.005264,0.198125,13.223117,1.315127,1.406904,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.482209,"3,4,5"
67474," ",1000326.670496,112421.063120,156.052180,0.065806,0.061358,0.466981,"3,4,5",0.005785,0.217745,13.663353,1.087364,1.318980,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.475570,"3,4,5"
67475," ",1000129.668293,112419.643917,139.501054,0.060869,0.060472,0.470786,"3,4,5",0.002571,0.096777,13.397571,0.628098,0.759186,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.478541,"3,4,5"
