Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,Photos (used),X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Precision Vector Length,Tightness (percent),Tightness (project units),Angle (deg.),Control Name,RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,#Constraints,Target Code,Target Bits,Ref. Check Tag,Photos (marked),Color (R),Color (G),Color (B)
38," ","1,3",0.999935,0.714032,-0.000895,0.000233,0.000247,0.000361,0.000496,0.002333,0.000042,28.106777, ,0.023278,0.025834,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
39," ","1,3",1.142795,0.714029,0.002310,0.000273,0.000264,0.000385,0.000541,0.005943,0.000108,26.478000, ,0.057918,0.065017,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
40," ","1,3",0.143173,0.571307,0.000850,0.000116,0.000225,0.000299,0.000392,0.006555,0.000119,34.207534, ,0.071582,0.073065,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
41," ","1,3",0.285941,0.571236,0.000632,0.000125,0.000227,0.000301,0.000398,0.007648,0.000139,33.660367, ,0.082261,0.085076,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
42," ","1,3",-0.142524,0.571368,0.004031,0.000113,0.000226,0.000307,0.000397,0.004729,0.000086,34.375608, ,0.052975,0.053419,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
43," ","1,3",0.428731,0.571266,0.001278,0.000139,0.000232,0.000307,0.000409,0.008181,0.000149,32.843019, ,0.086534,0.090559,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
44," ","1,3",0.856888,0.571222,0.000504,0.000206,0.000261,0.000343,0.000478,0.003090,0.000056,29.136218, ,0.030645,0.033243,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
45," ","1,3",0.000344,0.571385,0.003511,0.000111,0.000224,0.000301,0.000391,0.000963,0.000018,34.474489, ,0.010661,0.010733,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
46," ","1,3",0.999930,0.571158,0.000805,0.000238,0.000276,0.000363,0.000514,0.000532,0.000010,27.667715, ,0.005155,0.005655,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
47," ","1,3",0.714085,0.571146,0.002114,0.000179,0.000249,0.000327,0.000448,0.005862,0.000107,30.537134, ,0.059482,0.063761,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
48," ","1,3",1.142833,0.570983,0.002080,0.000277,0.000295,0.000386,0.000559,0.001561,0.000028,26.168038, ,0.014779,0.016408,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
49," ","1,3",0.571459,0.571237,0.003920,0.000157,0.000239,0.000315,0.000425,0.006958,0.000127,31.809570, ,0.072226,0.076522,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
50," ","1,3",-0.142321,0.428326,0.000363,0.000116,0.000254,0.000316,0.000422,0.001101,0.000020,32.851728, ,0.011843,0.012079,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
51," ","1,3",0.000466,0.428483,0.000551,0.000115,0.000252,0.000309,0.000415,0.000906,0.000016,32.989118, ,0.009628,0.009675,1,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
52," ","1,3",1.142742,0.428142,0.000362,0.000284,0.000328,0.000391,0.000585,0.000790,0.000014,25.749521, ,0.007250,0.007980,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
53," ","1,3",0.999825,0.428272,0.000113,0.000245,0.000309,0.000369,0.000540,0.003081,0.000056,27.112710, ,0.028897,0.031420,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
54," ","1,3",0.143343,0.428477,0.001799,0.000119,0.000253,0.000307,0.000415,0.005418,0.000099,32.840966, ,0.056942,0.057443,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
55," ","1,3",0.286039,0.428518,0.000096,0.000129,0.000256,0.000309,0.000422,0.006066,0.000110,32.374578, ,0.062813,0.064188,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
56," ","1,3",0.428754,0.428538,0.000052,0.000144,0.000262,0.000315,0.000434,0.007251,0.000132,31.673166, ,0.073842,0.076401,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
57," ","1,3",0.856908,0.428384,-0.000067,0.000212,0.000293,0.000350,0.000503,0.003158,0.000057,28.428289, ,0.030276,0.032507,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
58," ","1,3",0.714075,0.428426,0.001045,0.000185,0.000280,0.000335,0.000474,0.005502,0.000100,29.667068, ,0.053903,0.057176,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
59," ","1,3",0.571441,0.428478,0.002729,0.000162,0.000269,0.000322,0.000450,0.007016,0.000128,30.781235, ,0.070212,0.073576,3,White,Default, ,Regular,yes,no,0,n/a,n/a, ,"1,3",255,255,255
