# Mark points for DBAT camera calibration demo
# Format: image id, point id, x, y, sxy
12,   61, 1659.5799,  288.1959, 0.1
12,   96, 1068.7473,  281.2438, 0.1
12,   84, 1325.2411,  257.4929, 0.1
12,   73, 1537.8215,  240.1536, 0.1
12,   97, 1162.8126,  203.5169, 0.1
12,   83, 1402.3882,  188.1294, 0.1
12,   71, 1600.9075,  177.8337, 0.1
12,   95, 1250.4758,  131.7286, 0.1
12, 1003, 1474.3840,  123.8509, 0.1
12,   81, 1541.4828,   63.5146, 0.1
12,   94, 1331.9911,   65.5888, 0.1
13,   60,  802.5730, 1429.2063, 0.1
13,   70,  587.8831, 1429.0643, 0.1
13,   80,  378.1903, 1427.9921, 0.1
13,   88,  172.6933, 1426.7673, 0.1
13,   52, 1020.1303, 1426.8101, 0.1
13,   48, 1239.3285, 1421.9010, 0.1
13,   39, 1457.4685, 1415.2894, 0.1
13,   29, 1670.8456, 1408.3998, 0.1
13,   19, 1880.0498, 1398.9979, 0.1
13,   11, 2084.9841, 1389.0428, 0.1
13,   89,  209.6171, 1230.0944, 0.1
13,   72,  606.0967, 1229.4490, 0.1
13, 1004,  405.0596, 1229.6451, 0.1
13,   63,  811.9739, 1228.8210, 0.1
13,   53, 1020.7185, 1226.1355, 0.1
13,   46, 1230.8556, 1221.8118, 0.1
13,   38, 1439.4963, 1217.2128, 0.1
13,   28, 1645.0032, 1210.1169, 0.1
13, 1002, 1845.7885, 1202.2654, 0.1
13,   10, 2040.3980, 1195.4336, 0.1
13,   91,  244.4531, 1049.2905, 0.1
13,   82,  432.1565, 1047.8719, 0.1
13,   74,  624.6188, 1045.8457, 0.1
13,   66,  821.7201, 1043.6374, 0.1
13,   57, 1021.7335, 1040.6051, 0.1
13,   44, 1223.0257, 1036.3814, 0.1
13,   35, 1423.1480, 1032.0512, 0.1
13,   27, 1620.0848, 1026.8967, 0.1
13,   18, 1812.3746, 1021.5618, 0.1
13,    9, 1999.6741, 1015.8845, 0.1
13,   93,  277.7412,  882.8002, 0.1
13,   86,  457.4482,  878.9189, 0.1
13,   76,  642.5236,  876.2662, 0.1
13,   68,  831.4459,  873.0780, 0.1
13,   58, 1022.8165,  869.2470, 0.1
13,   47, 1215.6046,  865.1077, 0.1
13,   37, 1407.3179,  861.3341, 0.1
13,   26, 1596.1843,  857.6454, 0.1
13,   16, 1780.3967,  854.8970, 0.1
13,    7, 1960.2520,  851.3074, 0.1
13,   96,  309.9322,  729.8772, 0.1
13,   87,  482.2766,  724.3361, 0.1
13,   79,  659.9592,  720.4741, 0.1
13,   69,  840.6635,  715.9673, 0.1
13,   59, 1024.0313,  711.6577, 0.1
13,   49, 1208.5190,  707.5285, 0.1
13,   36, 1392.0893,  704.8674, 0.1
13,   24, 1573.0020,  703.0593, 0.1
13,   15, 1749.9994,  701.4813, 0.1
13,    5, 1922.8086,  699.7822, 0.1
13,   97,  340.5954,  589.4404, 0.1
13,   85,  506.9720,  584.0661, 0.1
13,   78,  676.8728,  578.9029, 0.1
13,   67,  850.3968,  574.2499, 0.1
13,   56, 1025.8256,  570.2753, 0.1
13,   43, 1201.9557,  567.0916, 0.1
13,   34, 1377.2247,  564.9357, 0.1
13,   22, 1550.4765,  563.1779, 0.1
13,   13, 1720.6180,  562.1583, 0.1
13,    3, 1886.8177,  562.0602, 0.1
13,   95,  369.8617,  460.5214, 0.1
13,   84,  529.8791,  454.2944, 0.1
13,   77,  692.8874,  448.5280, 0.1
13,   65,  859.4272,  444.1442, 0.1
13,   55, 1027.2020,  439.9274, 0.1
13,   41, 1195.6119,  436.5576, 0.1
13,    2, 1852.7140,  434.8925, 0.1
13,   33, 1363.5368,  435.1904, 0.1
13,   12, 1692.8777,  434.2161, 0.1
13,   20, 1529.7029,  434.3325, 0.1
13,   94,  397.2212,  341.4209, 0.1
13,   83,  551.5552,  335.2170, 0.1
13,   75,  708.2717,  329.3257, 0.1
13,   64,  868.1904,  324.6275, 0.1
13,   54, 1028.5393,  320.1423, 0.1
13,    4, 1820.9830,  318.0625, 0.1
13,   40, 1190.0872,  317.9972, 0.1
13,   14, 1666.8653,  317.0040, 0.1
13,   21, 1510.0893,  316.3389, 0.1
13,   32, 1350.9733,  316.4293, 0.1
13,   92,  423.0105,  232.0402, 0.1
13, 1003,  571.9778,  225.8154, 0.1
13,   73,  723.2021,  220.6302, 0.1
13,   62,  875.7644,  216.0095, 0.1
13,   51, 1030.2512,  212.1734, 0.1
13,    6, 1791.1010,  210.7182, 0.1
13, 1001, 1642.6206,  209.2046, 0.1
13,   23, 1491.8922,  207.8642, 0.1
13,   31, 1339.0229,  207.7660, 0.1
13,   45, 1184.9488,  207.3836, 0.1
13,   90,  447.2726,  131.1480, 0.1
13,   81,  590.7092,  124.9030, 0.1
13,   71,  736.7519,  120.7701, 0.1
13,   61,  883.4399,  115.7603, 0.1
13,   50, 1031.5673,  112.4368, 0.1
13,    8, 1763.3055,  111.6461, 0.1
13,   17, 1619.9894,  109.3033, 0.1
13,   30, 1327.8585,  109.2952, 0.1
13,   25, 1474.7585,  108.6597, 0.1
13,   42, 1180.0130,  107.1803, 0.1
14,   10,  857.7288, 1672.8109, 0.1
14,    9, 1016.3709, 1640.6038, 0.1
14,    7, 1162.4461, 1609.1019, 0.1
14,    5, 1297.4590, 1579.1340, 0.1
14,    3, 1420.7865, 1549.9232, 0.1
14,    2, 1535.2538, 1522.3372, 0.1
14,   19,  681.7788, 1521.2750, 0.1
14,    4, 1640.9738, 1496.5317, 0.1
14, 1002,  854.2687, 1495.0255, 0.1
14,    6, 1738.7805, 1471.9556, 0.1
14,   18, 1013.3705, 1469.0770, 0.1
14,    8, 1829.5929, 1448.9941, 0.1
14,   16, 1160.6250, 1444.0191, 0.1
14,   15, 1296.8694, 1419.9846, 0.1
14,   13, 1421.1233, 1396.7548, 0.1
14,   12, 1535.9045, 1374.6325, 0.1
14,   14, 1641.8354, 1353.7991, 0.1
14, 1001, 1739.8291, 1334.2502, 0.1
14,   29,  676.4288, 1332.0380, 0.1
14,   17, 1831.2001, 1315.6582, 0.1
14,   28,  849.8277, 1312.8258, 0.1
14,   27, 1010.5555, 1294.0737, 0.1
14,   26, 1159.5610, 1275.8908, 0.1
14,   24, 1296.2816, 1258.0934, 0.1
14,   22, 1420.5274, 1240.8089, 0.1
14,   20, 1535.8587, 1224.6458, 0.1
14,   21, 1642.2375, 1209.3465, 0.1
14,   23, 1740.6435, 1194.9666, 0.1
14,   25, 1831.1693, 1181.3644, 0.1
14,   39,  673.4490, 1139.9583, 0.1
14,   38,  845.7553, 1127.5280, 0.1
14,   35, 1007.6985, 1116.0547, 0.1
14,   37, 1157.4230, 1104.8010, 0.1
14,   36, 1295.3478, 1093.7809, 0.1
14,   34, 1419.3217, 1082.9328, 0.1
14,   33, 1535.1390, 1072.8340, 0.1
14,   32, 1641.8955, 1063.4810, 0.1
14,   31, 1740.4366, 1054.3791, 0.1
14,   30, 1830.0598, 1045.7821, 0.1
14,   48,  670.0220,  944.9326, 0.1
14,   46,  843.7854,  940.5244, 0.1
14,   44, 1005.2472,  936.3031, 0.1
14,   47, 1155.0343,  932.1201, 0.1
14,   49, 1293.5632,  927.9129, 0.1
14,   43, 1417.6588,  923.9111, 0.1
14,   41, 1533.9694,  919.9973, 0.1
14,   40, 1640.3480,  916.5120, 0.1
14,   45, 1740.3367,  913.2962, 0.1
14,   42, 1831.6272,  909.8941, 0.1
14,   50, 1826.3589,  773.7522, 0.1
14,   51, 1735.8172,  771.8736, 0.1
14,   54, 1638.3358,  769.4353, 0.1
14,   55, 1530.9694,  767.1861, 0.1
14,   56, 1415.1049,  764.7131, 0.1
14,   59, 1290.3234,  761.7540, 0.1
14,   58, 1152.0571,  758.9526, 0.1
14,   57, 1002.4335,  756.0869, 0.1
14,   53,  841.2667,  752.9692, 0.1
14,   52,  667.3394,  749.6970, 0.1
14,   61, 1823.1441,  638.1405, 0.1
14,   62, 1732.0522,  630.8455, 0.1
14,   64, 1634.1852,  623.6190, 0.1
14,   65, 1527.2266,  615.1718, 0.1
14,   67, 1411.7001,  606.3991, 0.1
14,   69, 1286.7432,  596.7992, 0.1
14,   68, 1149.0669,  587.4557, 0.1
14,   66, 1000.4103,  577.4180, 0.1
14,   63,  839.7140,  567.0129, 0.1
14,   60,  666.3354,  556.4742, 0.1
14,   71, 1818.2440,  504.0866, 0.1
14,   73, 1727.7092,  491.8654, 0.1
14,   75, 1629.8240,  478.2896, 0.1
14,   77, 1523.3300,  464.3515, 0.1
14,   78, 1407.6198,  449.7668, 0.1
14,   79, 1282.8833,  434.3367, 0.1
14,   76, 1146.4130,  418.1861, 0.1
14,   74,  998.7213,  401.2564, 0.1
14,   72,  839.5909,  383.6634, 0.1
14,   81, 1814.1854,  370.6305, 0.1
14,   70,  667.2377,  366.0055, 0.1
14, 1003, 1722.8170,  353.9699, 0.1
14,   83, 1624.4567,  335.9711, 0.1
14,   84, 1518.0507,  316.7037, 0.1
14,   85, 1402.9643,  296.3539, 0.1
14,   87, 1279.4240,  274.4032, 0.1
14,   86, 1144.0640,  252.1972, 0.1
14,   90, 1808.1131,  239.7127, 0.1
14,   82,  996.8909,  229.3656, 0.1
14,   92, 1716.9261,  218.4160, 0.1
14, 1004,  839.4986,  204.7554, 0.1
14,   94, 1618.6255,  195.7163, 0.1
14,   80,  668.6529,  180.3988, 0.1
14,   95, 1512.3125,  171.7824, 0.1
14,   97, 1398.0131,  146.1004, 0.1
14,   96, 1274.3019,  119.2390, 0.1
14,   93, 1140.4337,   90.9739, 0.1
14,   91,  995.5239,   61.6553, 0.1
14,   89,  839.1901,   31.2956, 0.1
15,   11, 1269.9281, 1502.9005, 0.1
15,   19, 1114.2559, 1383.5665, 0.1
15,   10, 1396.9728, 1361.3564, 0.1
15,   29,  969.0454, 1270.2430, 0.1
15, 1002, 1242.8472, 1249.4706, 0.1
15,    9, 1514.4557, 1227.1489, 0.1
15,   39,  833.5926, 1161.5731, 0.1
15,   28, 1098.1718, 1145.1007, 0.1
15,   18, 1362.4546, 1124.6143, 0.1
15,    7, 1622.2477, 1102.8096, 0.1
15,   48,  708.8793, 1061.9851, 0.1
15,   38,  963.0193, 1046.8128, 0.1
15,   27, 1219.0539, 1027.3692, 0.1
15,   16, 1472.9938, 1007.6415, 0.1
15,    5, 1720.9640,  987.1263, 0.1
15,   52,  594.5986,  970.1149, 0.1
15,   46,  837.2170,  953.0682, 0.1
15,   35, 1084.2753,  935.8074, 0.1
15,   26, 1331.3922,  916.2980, 0.1
15,   15, 1574.7532,  898.4448, 0.1
15,   60,  489.5617,  884.6836, 0.1
15,    3, 1810.6137,  881.2245, 0.1
15,   53,  721.1016,  867.2435, 0.1
15,   44,  958.4888,  849.8608, 0.1
15,   37, 1197.6820,  831.2199, 0.1
15,   24, 1435.5724,  814.0527, 0.1
15,   70,  392.3422,  804.2779, 0.1
15,   13, 1668.1705,  798.5253, 0.1
15,   63,  614.0798,  787.4390, 0.1
15,    2, 1893.3540,  782.6107, 0.1
15,   57,  841.3947,  770.0927, 0.1
15,   47, 1072.1283,  751.5421, 0.1
15,   36, 1303.4085,  733.9610, 0.1
15,   80,  303.2344,  730.5707, 0.1
15,   22, 1531.6885,  720.4847, 0.1
15,   72,  514.8483,  712.3607, 0.1
15,   12, 1753.8392,  705.4697, 0.1
15,   66,  733.0264,  695.7515, 0.1
15,    4, 1969.1066,  691.4328, 0.1
15,   58,  954.8918,  677.8332, 0.1
15,   88,  220.5399,  661.9211, 0.1
15,   49, 1178.7961,  659.4393, 0.1
15,   34, 1401.7259,  646.9427, 0.1
15, 1004,  423.3658,  643.3425, 0.1
15,   20, 1620.3839,  632.6422, 0.1
15,   74,  632.2985,  626.3499, 0.1
15,   14, 1832.9143,  619.3788, 0.1
15,   68,  845.8190,  609.3034, 0.1
15,    6, 2038.9957,  606.6785, 0.1
15,   59, 1061.7501,  590.8969, 0.1
15,   89,  339.0628,  580.1977, 0.1
15,   43, 1278.5611,  576.9787, 0.1
15,   33, 1492.9030,  563.7814, 0.1
15,   82,  539.2573,  562.4809, 0.1
15,   21, 1702.4190,  550.9192, 0.1
15,   76,  744.0734,  544.7064, 0.1
15, 1001, 1905.8616,  539.2203, 0.1
15,    8, 2103.7794,  527.7688, 0.1
15,   69,  952.2981,  527.0563, 0.1
15,   56, 1162.5321,  513.0526, 0.1
15,   91,  452.6241,  502.6644, 0.1
15,   41, 1371.5167,  498.7277, 0.1
15,   32, 1577.0188,  486.1156, 0.1
15,   86,  649.1027,  484.1414, 0.1
15,   23, 1778.1904,  474.8077, 0.1
15,   79,  850.0691,  467.6432, 0.1
15,   17, 1973.6366,  464.1433, 0.1
15,   67, 1053.2328,  452.6235, 0.1
15,   55, 1256.5834,  438.4839, 0.1
15,   93,  561.2549,  429.3484, 0.1
15,   40, 1457.9651,  425.5111, 0.1
15,   31, 1655.9065,  414.2132, 0.1
15,   87,  754.1475,  411.0805, 0.1
15,   25, 1848.2244,  404.4539, 0.1
15,   78,  950.4650,  396.1760, 0.1
15,   65, 1147.9871,  382.1356, 0.1
15,   54, 1344.4642,  367.8953, 0.1
15,   96,  665.1668,  360.3367, 0.1
15,   45, 1538.6410,  355.4913, 0.1
15,   30, 1728.5376,  348.2352, 0.1
15,   85,  854.2957,  344.1002, 0.1
15,   77, 1045.3936,  328.6442, 0.1
15,   64, 1237.0131,  315.7455, 0.1
15,   51, 1426.8320,  304.1647, 0.1
15,   97,  764.1524,  295.2932, 0.1
15,   42, 1613.8206,  291.6308, 0.1
15,   84,  949.1871,  279.9201, 0.1
15,   75, 1134.9421,  265.5840, 0.1
15,   62, 1320.4621,  254.2231, 0.1
15,   50, 1503.5665,  243.9589, 0.1
15,   95,  858.5213,  234.2464, 0.1
15,   83, 1038.8129,  219.5392, 0.1
15,   73, 1219.4680,  207.2082, 0.1
15,   61, 1398.8731,  196.4430, 0.1
15,   94,  948.0042,  176.1395, 0.1
15, 1003, 1123.6158,  162.9058, 0.1
15,   71, 1298.8645,  152.2389, 0.1
15,   92, 1032.7704,  121.7290, 0.1
15,   81, 1203.5969,  109.3728, 0.1
15,   90, 1113.2927,   70.6236, 0.1
16,    6, 1414.6600, 1656.4639, 0.1
16,   17, 1550.5091, 1592.3280, 0.1
16,    4, 1329.8971, 1590.3836, 0.1
16, 1001, 1474.5570, 1527.9703, 0.1
16,    2, 1239.0051, 1519.0296, 0.1
16,   25, 1603.4043, 1470.4874, 0.1
16,   14, 1393.7838, 1458.8882, 0.1
16,    3, 1141.3080, 1441.3861, 0.1
16,   23, 1531.7280, 1404.1024, 0.1
16,   12, 1307.3086, 1384.4009, 0.1
16,   30, 1653.2982, 1354.2408, 0.1
16,    5, 1036.8471, 1357.8034, 0.1
16,   21, 1454.3917, 1332.3923, 0.1
16,   13, 1214.3845, 1304.1740, 0.1
16,   31, 1585.3999, 1285.1664, 0.1
16,    7,  923.4209, 1266.5895, 0.1
16,   20, 1371.8216, 1255.2642, 0.1
16,   42, 1703.6124, 1242.3096, 0.1
16,   15, 1115.1756, 1217.1928, 0.1
16,   32, 1511.8923, 1210.7265, 0.1
16,   45, 1637.5206, 1171.0199, 0.1
16,   22, 1283.4580, 1172.2823, 0.1
16,    9,  802.1021, 1167.6682, 0.1
16,   50, 1745.5917, 1134.8891, 0.1
16,   33, 1432.8314, 1131.7400, 0.1
16,   16, 1007.3322, 1123.2524, 0.1
16,   40, 1565.5516, 1095.0282, 0.1
16,   24, 1189.8182, 1083.0163, 0.1
16,   51, 1682.8730, 1062.2071, 0.1
16,   10,  671.9453, 1060.7620, 0.1
16,   34, 1348.5823, 1046.6273, 0.1
16,   61, 1787.7710, 1032.5545, 0.1
16,   18,  892.4183, 1021.9679, 0.1
16,   41, 1490.5111, 1013.9763, 0.1
16,   54, 1616.6342,  984.5447, 0.1
16,   26, 1088.0732,  986.9085, 0.1
16,   62, 1727.1918,  958.4046, 0.1
16,   36, 1260.7155,  955.2854, 0.1
16,   11,  535.3135,  945.9106, 0.1
16,   71, 1826.9220,  934.7139, 0.1
16,   43, 1410.5754,  927.2754, 0.1
16, 1002,  770.2798,  913.0861, 0.1
16,   55, 1543.8424,  902.2426, 0.1
16,   64, 1662.8985,  879.8297, 0.1
16,   27,  978.1312,  884.1131, 0.1
16,   73, 1768.8848,  859.6924, 0.1
16,   37, 1163.2834,  857.8549, 0.1
16,   81, 1864.9910,  841.2799, 0.1
16,   49, 1326.7362,  834.6579, 0.1
16,   56, 1467.2872,  814.5712, 0.1
16,   65, 1593.8682,  796.4489, 0.1
16,   19,  639.8099,  797.0395, 0.1
16,   75, 1707.4817,  780.1159, 0.1
16,   28,  862.1035,  774.1175, 0.1
16, 1003, 1808.2480,  765.7086, 0.1
16,   90, 1899.3723,  752.5931, 0.1
16,   35, 1058.9770,  754.1072, 0.1
16,   47, 1233.7553,  736.3556, 0.1
16,   59, 1387.4510,  720.9848, 0.1
16,   67, 1520.9729,  708.1694, 0.1
16,   77, 1641.5174,  696.2003, 0.1
16,   83, 1748.4352,  685.9060, 0.1
16,   92, 1844.8638,  676.5253, 0.1
16,   29,  739.2431,  657.4329, 0.1
16,   38,  948.7430,  643.7528, 0.1
16,   44, 1135.0219,  632.2642, 0.1
16,   58, 1299.1280,  622.5090, 0.1
16,   69, 1444.2381,  614.3656, 0.1
16,   78, 1571.2209,  607.6716, 0.1
16,   84, 1684.9084,  601.9202, 0.1
16,   94, 1787.0748,  596.7090, 0.1
16,   39,  835.0311,  526.3935, 0.1
16,   46, 1031.6364,  521.7301, 0.1
16,   57, 1205.7255,  518.4279, 0.1
16,   68, 1360.0682,  516.2107, 0.1
16,   95, 1725.7335,  512.8471, 0.1
16,   85, 1617.7128,  513.4083, 0.1
16,   79, 1497.1596,  514.4679, 0.1
16,   97, 1661.3986,  424.6954, 0.1
16,   87, 1547.7510,  420.1786, 0.1
16,   76, 1417.6917,  416.4893, 0.1
16,   66, 1271.8974,  412.5434, 0.1
16,   53, 1107.7706,  408.6903, 0.1
16,   48,  923.0435,  405.3292, 0.1
16,   96, 1593.2178,  332.6160, 0.1
16,   86, 1471.9428,  323.0648, 0.1
16,   74, 1333.8943,  313.6694, 0.1
16,   63, 1178.8120,  303.8438, 0.1
16,   52, 1004.4606,  293.6899, 0.1
16,   93, 1521.2261,  236.2978, 0.1
16,   82, 1391.1466,  221.8110, 0.1
16,   72, 1245.9536,  206.0241, 0.1
16,   60, 1080.4727,  190.5099, 0.1
16,   91, 1444.9973,  135.8862, 0.1
16, 1004, 1307.8754,  115.3652, 0.1
16,   70, 1152.3962,   94.2639, 0.1
16,   89, 1364.7864,   31.4376, 0.1
17,    5,  985.4031, 1548.7505, 0.1
17,    3, 1156.5668, 1547.7647, 0.1
17,    7,  815.7510, 1547.7107, 0.1
17,    2, 1327.6634, 1545.1721, 0.1
17,    9,  647.9286, 1545.5334, 0.1
17,   10,  483.3066, 1542.2251, 0.1
17,    4, 1497.9574, 1541.6040, 0.1
17,   11,  320.7507, 1538.9722, 0.1
17,    6, 1666.4372, 1536.6266, 0.1
17,    8, 1832.6553, 1530.8425, 0.1
17,   15,  984.0096, 1378.1355, 0.1
17,   13, 1154.9046, 1377.0484, 0.1
17,   16,  814.7896, 1377.6286, 0.1
17,   18,  647.6158, 1376.0772, 0.1
17,   12, 1325.6623, 1374.7073, 0.1
17, 1002,  483.3810, 1373.7282, 0.1
17,   14, 1495.4770, 1371.2216, 0.1
17,   19,  323.2188, 1370.7467, 0.1
17, 1001, 1663.2392, 1366.7108, 0.1
17,   17, 1828.5611, 1361.4294, 0.1
17,   24,  982.8875, 1207.4855, 0.1
17,   26,  814.0534, 1207.6615, 0.1
17,   27,  648.1357, 1207.0639, 0.1
17,   22, 1153.1424, 1206.2824, 0.1
17,   28,  485.2649, 1205.7020, 0.1
17,   20, 1323.2827, 1204.0884, 0.1
17,   29,  326.2140, 1204.0167, 0.1
17,   21, 1492.4243, 1201.0204, 0.1
17,   23, 1659.4371, 1197.1685, 0.1
17,   25, 1823.3638, 1192.7104, 0.1
17,   35,  649.6583, 1038.9659, 0.1
17,   38,  488.1748, 1038.9697, 0.1
17,   39,  328.9417, 1038.4724, 0.1
17,   37,  814.4244, 1038.4387, 0.1
17,   36,  981.9783, 1037.4612, 0.1
17,   34, 1151.4217, 1036.2832, 0.1
17,   33, 1320.5939, 1034.2431, 0.1
17,   32, 1488.7160, 1031.6521, 0.1
17,   31, 1654.5961, 1028.6907, 0.1
17,   30, 1817.0348, 1025.4100, 0.1
17,   48,  334.5059,  875.2171, 0.1
17,   46,  491.6522,  874.1556, 0.1
17,   44,  652.2705,  872.9148, 0.1
17,   47,  815.6393,  871.1515, 0.1
17,   49,  981.6589,  869.2838, 0.1
17,   43, 1149.6573,  868.0276, 0.1
17,   41, 1317.5246,  866.2653, 0.1
17,   40, 1484.1546,  864.3125, 0.1
17,   45, 1649.1001,  861.8992, 0.1
17,   42, 1810.8749,  859.7504, 0.1
17,   52,  342.0020,  715.2618, 0.1
17,   53,  497.2575,  712.5979, 0.1
17,   57,  656.0534,  710.0504, 0.1
17,   58,  817.8163,  707.2963, 0.1
17,   59,  982.0341,  704.6339, 0.1
17,   56, 1148.0746,  703.3212, 0.1
17,   55, 1313.9835,  701.6122, 0.1
17,   51, 1641.4059,  699.1185, 0.1
17,   54, 1478.9147,  699.8648, 0.1
17,   50, 1801.0333,  698.3113, 0.1
17,   60,  350.6128,  559.4400, 0.1
17,   63,  503.9427,  555.2136, 0.1
17,   66,  660.8753,  551.4116, 0.1
17,   68,  820.8051,  547.9163, 0.1
17,   69,  982.7296,  544.4870, 0.1
17,   67, 1146.4560,  542.8606, 0.1
17,   65, 1310.1374,  541.3956, 0.1
17,   61, 1791.4376,  540.1704, 0.1
17,   62, 1633.4436,  540.0827, 0.1
17,   64, 1472.8129,  540.3750, 0.1
17,   70,  359.6030,  407.3203, 0.1
17,   72,  511.2631,  401.9074, 0.1
17,   74,  666.3630,  397.4139, 0.1
17,   76,  824.1328,  393.2659, 0.1
17,   79,  983.8732,  389.6690, 0.1
17,   78, 1144.8000,  387.4137, 0.1
17,   71, 1780.8260,  386.7923, 0.1
17,   73, 1624.8593,  385.8354, 0.1
17,   75, 1466.3736,  385.2567, 0.1
17,   77, 1306.0759,  385.8323, 0.1
17,   80,  369.7975,  260.3990, 0.1
17, 1004,  519.4615,  253.9365, 0.1
17,   82,  672.6566,  249.1578, 0.1
17,   86,  827.6792,  243.7886, 0.1
17,   87,  984.9196,  239.8465, 0.1
17,   81, 1770.1638,  237.6038, 0.1
17,   85, 1143.3149,  238.0914, 0.1
17, 1003, 1615.8923,  236.6600, 0.1
17,   84, 1301.9147,  236.6873, 0.1
17,   83, 1459.6294,  236.2023, 0.1
17,   88,  380.0742,  118.1983, 0.1
17,   89,  528.4033,  111.8943, 0.1
17,   91,  679.0041,  106.0877, 0.1
17,   93,  831.8730,  101.0418, 0.1
17,   96,  986.4721,   97.2379, 0.1
17,   90, 1758.8474,   94.4247, 0.1
17,   97, 1141.8573,   94.5574, 0.1
17,   92, 1606.6479,   92.9990, 0.1
17,   95, 1297.6472,   93.2471, 0.1
17,   94, 1452.7223,   92.6121, 0.1
18,   29, 1256.6704, 1639.9552, 0.1
18,   39, 1084.4449, 1640.3919, 0.1
18,   19, 1429.9867, 1639.3339, 0.1
18,   48,  914.8677, 1637.6589, 0.1
18,   11, 1603.9500, 1637.4128, 0.1
18,   52,  749.1060, 1632.9372, 0.1
18,   60,  587.6006, 1627.2665, 0.1
18,   70,  429.5169, 1621.7407, 0.1
18,   80,  275.9090, 1615.6324, 0.1
18,   88,  125.0250, 1610.4814, 0.1
18,   28, 1253.9732, 1473.4022, 0.1
18,   38, 1080.6680, 1473.2128, 0.1
18, 1002, 1428.8187, 1472.1725, 0.1
18,   46,  909.5213, 1472.2989, 0.1
18,   53,  742.4576, 1469.1719, 0.1
18,   10, 1603.7364, 1468.5498, 0.1
18,   63,  579.9744, 1465.0152, 0.1
18,   72,  421.4805, 1460.7587, 0.1
18, 1004,  267.7973, 1455.9775, 0.1
18,   89,  118.5871, 1451.1963, 0.1
18,   35, 1076.4072, 1303.8061, 0.1
18,   44,  904.3640, 1303.5898, 0.1
18,   27, 1251.1690, 1302.8068, 0.1
18,   57,  736.2961, 1302.2100, 0.1
18,   18, 1427.1889, 1300.5546, 0.1
18,   66,  573.0719, 1299.8940, 0.1
18,   74,  414.6134, 1297.1005, 0.1
18,    9, 1603.3144, 1297.0749, 0.1
18,   82,  261.5118, 1293.7917, 0.1
18,   91,  112.1558, 1291.0603, 0.1
18,   47,  899.0837, 1132.4509, 0.1
18,   58,  730.4134, 1132.6780, 0.1
18,   68,  566.9791, 1132.2034, 0.1
18,   76,  408.4064, 1131.4815, 0.1
18,   86,  254.5615, 1130.7600, 0.1
18,   37, 1072.1007, 1131.2725, 0.1
18,   93,  106.4778, 1129.6542, 0.1
18,   26, 1247.9706, 1129.1991, 0.1
18,   16, 1425.0043, 1125.9541, 0.1
18,    7, 1601.8955, 1122.1848, 0.1
18,   96,  101.9828,  967.4233, 0.1
18,   87,  249.4606,  966.1692, 0.1
18,   79,  403.2418,  964.5040, 0.1
18,   69,  561.4270,  963.0624, 0.1
18,   59,  725.2140,  961.2651, 0.1
18,   49,  894.3683,  959.0512, 0.1
18,   36, 1068.0638,  956.3331, 0.1
18,   24, 1244.5696,  953.0170, 0.1
18,   15, 1422.1182,  949.4380, 0.1
18,    5, 1599.5190,  945.5930, 0.1
18,   97,   98.8478,  804.9262, 0.1
18,   85,  247.1431,  801.0551, 0.1
18,   78,  400.0330,  797.0584, 0.1
18,   67,  558.7042,  792.8282, 0.1
18,   56,  722.5996,  788.6459, 0.1
18,   43,  891.3964,  784.4631, 0.1
18,   34, 1064.8977,  780.1850, 0.1
18,   22, 1240.9839,  775.9925, 0.1
18,   13, 1418.3445,  771.8758, 0.1
18,    3, 1595.5568,  768.0167, 0.1
18,   95,   97.1656,  642.5862, 0.1
18,   84,  245.3945,  636.2338, 0.1
18,   77,  397.9475,  629.7730, 0.1
18,   65,  556.6814,  623.2591, 0.1
18,   55,  720.1084,  616.8336, 0.1
18,   41,  888.6028,  610.5860, 0.1
18,   33, 1061.4256,  604.9577, 0.1
18,   20, 1236.9795,  599.7935, 0.1
18,   12, 1413.8119,  595.1820, 0.1
18,    2, 1590.3568,  591.2584, 0.1
18,   94,   96.1590,  481.1738, 0.1
18,   83,  244.8069,  472.7170, 0.1
18,   75,  397.4446,  463.9656, 0.1
18,   64,  555.6830,  455.2297, 0.1
18,   54,  718.1854,  446.6130, 0.1
18,   40,  886.3935,  438.7924, 0.1
18,   32, 1058.1733,  431.6553, 0.1
18,   21, 1232.8108,  425.5820, 0.1
18,   14, 1408.6430,  420.5313, 0.1
18,    4, 1584.4700,  416.3720, 0.1
18,   92,   95.9703,  320.9258, 0.1
18, 1003,  245.3182,  310.7855, 0.1
18,   73,  398.4902,  300.3431, 0.1
18,   62,  555.9733,  289.8337, 0.1
18,   51,  718.0886,  279.5862, 0.1
18,   45,  884.1663,  269.3465, 0.1
18,   31, 1055.2483,  261.5717, 0.1
18,   23, 1228.4395,  254.5728, 0.1
18, 1001, 1402.9517,  249.0380, 0.1
18,    6, 1577.6183,  244.5702, 0.1
18,   90,   96.5210,  162.0321, 0.1
18,   81,  246.1624,  150.7175, 0.1
18,   71,  400.0189,  139.3528, 0.1
18,   61,  556.9062,  127.3575, 0.1
18,   50,  718.2708,  115.9524, 0.1
18,   42,  882.8487,  103.8694, 0.1
18,   30, 1052.6097,   95.8631, 0.1
18,   25, 1223.9916,   87.6765, 0.1
18,   17, 1396.9902,   81.0527, 0.1
18,    8, 1570.2957,   76.3178, 0.1
19,   52, 1151.0043, 1621.5901, 0.1
