# Image measurements for the Roma bundle demos in DBAT.
# Format: Image id, OP id, x, y
53,28224,1692.3997,1703.9587
53,28572,1345.5466, 414.9547
53,30294,2328.8003, 919.8101
53,28574,1444.0486,1945.4843
53,28195,2245.1870,1704.6118
53,28215,1318.6805,2147.4895
53,28576,2052.3271, 365.2704
53,28338,1721.3569,1586.7347
53,28578,1802.2389, 256.8177
53,28579,2889.1279,1659.2737
53,28580, 817.7650,1946.8354
53,28581,1926.2847,2646.9741
53,28582,2016.2350,2123.2468
53,28583,2910.6746,1454.8799
53,28585,2070.6707,2042.5328
53,28586,2925.3943,2650.8499
53,28587,1293.6776,1058.1069
53,28588,1269.9558, 658.6261
53,28589,3054.0374,2596.4841
53,28234, 922.4330,2085.1821
53,28590,1919.2839,1264.9290
53,28591, 842.5052,1904.5613
53,28592,2257.0081,2617.4160
53,28594,1757.1394,1659.3302
53,28595,3214.7947,2155.5352
53,28596,2807.1501,1940.4769
53,28597,1798.2634, 743.2003
53,28598,2856.2778,1718.1013
53,28599,2005.5176, 270.9012
53,28600,2123.3442,1581.7096
53,30571,2072.4685,1005.4629
53,28603,1815.2668,1128.9860
53,28162,3152.2175,2613.2800
53,28131,2912.7551,1570.4702
53,28605,2831.7021,2680.4675
53,28606,1716.1353,1997.5348
53,28607,1178.4351,1150.3208
53,28608,2816.3438,1965.3763
53,28609,1498.7745, 503.7657
53,28610,1335.4971, 535.9648
53,28611,2025.0789, 842.4989
53,28612,1758.0999,1549.9773
53,28613,1891.6229,1728.9784
53,28614,1892.6248, 944.9888
53,28615,2313.4731, 146.3473
53,28616,1848.6281, 537.6149
53,28618, 958.1279,1417.4633
53,28619,2856.0337,1673.7058
53,28221,2001.0437,1544.6326
53,28620,2690.7141, 870.0100
53,28621,1819.2170,1566.6583
53,28622,1619.7885,1933.6818
53,28625,1840.7833,1499.6365
53,28182,2123.1531,2091.5439
53,28626,1390.0853,2192.1079
53,28627,3129.5830,2651.0671
53,28628,1249.2170,1115.0607
53,28212,2888.6069,1626.9370
53,28629,2107.9629, 926.1737
53,28630,2265.5942,1506.6510
53,28631,2241.4358, 227.3283
53,28632,2315.4509,2118.1858
53,28633,2024.6405,1612.6338
53,31070,1964.7957,1047.1407
53,28636,1712.5071,1758.9697
53,28637,1385.5341,1692.0804
53,28638,2541.1707,1583.5210
53,28639,2661.9199, 819.3523
53,28641,1110.3479,1259.6737
53,28642,1826.3877, 189.4874
53,28643,3168.2371, 800.8165
53,28644,1454.6799, 664.0298
53,28645,1578.9694,2123.1672
53,28646,2044.0157, 546.4857
53,28235,2550.3142,1479.2391
53,28171,2876.1128,1622.2686
53,28647,1757.7885,2599.6240
53,28648,3244.9353,1480.4894
53,28649,3300.4907,2551.3682
53,28650,1877.6527, 154.8757
53,28651,1089.7976,1776.7490
53,28652,1560.5276, 924.7170
53,28653,2370.8784,2623.6973
53,28654,1371.2803, 896.8584
53,28655,1016.6414,2000.9534
53,28656,1267.2173,2056.9109
53,31113,2150.4963, 881.1010
53,31609,1628.5248,2009.4620
53,28659,2685.7236, 845.1925
53,28660,1948.5562,1793.6051
53,28661,1853.2839,1448.5166
53,28662,1145.4100,1167.6884
53,28663,3274.5061, 112.7096
53,28664,1446.8215,1871.5525
53,28665,2646.2363,1860.0525
53,27274,3199.9800,2607.4331
53,28667,1995.2156, 486.6376
53,28668,1238.5291, 913.4657
53,28196,1824.5989,1613.5743
53,30187,2316.8130,1057.5629
53,28670,1847.4762,1471.6128
53,28671, 959.4734,2111.3157
53,28672,1737.1866,2047.0229
53,28116,1848.3280,1999.4949
53,28673,2950.8787,2615.6475
53,28675,2841.6287,2540.6123
53,28676,1203.6348,1083.8459
53,28677,2039.7290, 210.7192
53,28678,2009.5886, 502.3058
53,28679,1453.9951,1739.9438
53,28680,2953.3628, 266.7875
53,31289,2118.6768,1080.0862
53,28683,2105.2461,1134.8870
53,28684,1644.2065, 722.5683
53,28192,3120.6479,2681.5779
53,28685,1649.2351,1923.6237
53,28686,1059.9143,1636.3232
53,28687,1467.6904, 453.8761
53,28222, 811.8807,1965.1709
53,28688,2072.2354,1292.9861
53,28689,3046.1135,1501.3351
53,28690,2228.5139,1423.6184
53,28691,2051.3870, 736.8860
53,28692,2846.3882,1463.5999
53,28317,1752.1047,1252.7993
53,28217,2323.7214, 814.2683
53,30416,2399.1821, 548.4067
53,28695,2142.7649,1841.1700
53,28696,1884.3141, 974.9414
53,31528,2146.3645,1012.4063
53,28698,1400.6805, 500.6043
53,28699, 995.2325,1995.1047
53,28700,2112.7043,1100.1738
53,28701,2030.5156,1479.0787
53,28702,2225.0427, 792.8198
53,28703,3086.9985, 181.6506
53,28704,2825.0420,1487.7303
53,28157, 796.5623,2011.9840
53,28705,1793.0419,1115.6893
53,28706,2612.3062,2524.0962
53,28707,1780.8945,1828.7256
53,28708,1491.3647,1768.1483
53,28709,2130.6968,2176.4399
53,28710,2212.0291, 602.6125
53,28712, 830.5324,1908.6550
53,28713,2532.5898,1750.2728
53,28714,2402.5786,1047.4614
53,28715,2716.1262,1947.8347
53,28716,2501.4302,1557.0183
53,28717,2113.5117,1572.7480
53,28718,3056.1140,2579.0159
53,28719,2111.3540,2135.5527
53,28720,1355.9253, 481.3315
53,28721,2110.6052,1249.5498
53,28722,1902.9587,2539.0171
53,28723,2884.8103,2027.0140
53,28724,3074.9607, 270.1979
53,28725,2039.6792, 376.4537
53,28726, 953.0574,1402.7732
53,27857, 797.9420,2041.6536
53,28727, 610.4004,2634.4519
53,30362,3002.8281, 193.5918
53,28729,2098.4409,1468.1968
53,28730,1829.7009,2566.9507
53,28731,1523.8762, 469.0266
53,28732,2108.0454, 821.7357
53,28733,3308.7000,1400.5328
53,28734,2536.7920,1647.3318
53,28735, 839.8000,2212.3447
53,28736,1433.3929,1927.8867
53,27291, 624.2166,2595.2642
53,28737, 974.7097,1955.9485
53,28738,2239.5081, 420.4323
53,28739,1060.0789,1718.8438
53,28740,2144.7539, 437.4894
53,28741,2013.1921, 641.9531
53,30399,1976.9669,1041.4303
53,28743,2097.1914,1565.0825
53,28745,2019.3235, 622.3327
53,28746,1692.7153,2163.1677
53,28747,1680.7880,1798.0007
53,28748,1070.5865,1242.2209
53,28749,1076.2522,1994.6271
53,28750,2865.9246,1460.9453
53,28177,2528.0361,1633.5803
53,28751,2665.8408,1814.5472
53,27855,1699.4691,1716.4070
53,28752,1618.1017,2052.2532
53,28753,2956.0171, 803.5350
53,28754,1995.7231, 921.3091
53,28756,1985.1583,1466.7743
53,28757,1828.2228, 548.3259
53,28758,2392.2407,1579.6108
53,28759,2059.4570,1510.5040
53,28760,1262.6758, 935.8968
53,28761,2334.8364,2586.6274
53,28762,2110.2319, 556.7122
53,32715,1962.4028,1106.1306
53,28764,1182.5154,1186.6273
53,28765,2011.4729,1315.5234
53,28766,1041.6211,2084.7861
53,28767,1394.5459,2206.9685
53,28768,1270.6887,1829.1448
53,28769,2608.4971, 404.8574
53,28770,2598.7332,1403.2217
53,28771,2519.6990,1681.1121
53,28772,1966.1307,2133.9233
53,28773,1951.3301,2059.5486
53,28774,1884.5093,2081.2883
53,28775,1002.8868,1807.2689
53,28776,1781.9697,1424.4395
53,28777,2321.2878, 968.3160
53,28778,3212.7417,2180.0813
53,28779,2441.2197,2117.3682
53,28780, 943.6431,1746.3032
53,28781,1919.2156,2061.5061
53,28782,1647.1857,2311.5261
53,28268, 671.9518,2282.7117
53,27570, 786.0327,2045.9956
53,28109,2942.6226,2634.0034
53,28783,2841.9351,1699.4421
53,28784,1869.9396,2162.9792
53,28785,2201.2490,2552.3369
53,28786,2181.4497,1815.9030
53,28787,2723.1821,2621.2402
53,28788, 865.4087,2092.7527
53,28293,1736.3737,2595.9316
53,28789,1790.5989,1090.2937
53,28790,2050.8961,2602.2778
53,28791,1764.0083,2014.3479
53,33554,1493.8844,1827.1500
53,28794,1378.6938,2238.0313
53,28795, 980.8936,1658.5458
53,26894, 938.2255,1762.9316
53,27577, 841.9168,1840.7217
53,28796,1058.6387,1677.0533
53,28798,3214.4893,2590.7378
53,28799,2018.5996,1834.4438
53,27851, 770.4557,2094.2195
53,28300,1919.3601,2140.9927
53,28174, 852.6838,2100.0950
53,28146, 945.4591,1423.4395
53,28800,1643.9568,2151.0063
53,28381, 981.8522,1817.3184
53,28346,2846.6438,2012.2490
53,27838, 725.7307,2199.3528
53,28225,2797.1929,2596.8904
53,28802,1027.8656,1303.6152
53,28375,1013.4268,1561.5598
53,27618,1343.7853,2355.9558
53,28804,1892.5698,1774.6428
53,28805, 822.4567,1900.5409
53,28806,2853.3464,2000.6465
53,28807, 755.4391,2106.7073
53,28808,1785.5081,1557.2639
53,28809,1494.2792,1573.1660
53,28243,2165.9016,2543.9417
53,28810,3307.1724,2628.5073
53,28811,1967.3405,1837.0479
53,27607,1735.3997,1985.0432
53,28812,2138.7834,1139.7722
53,28394, 685.7275,2271.4116
53,28260,2038.7838,1568.6553
53,28813,2827.3369,1699.6233
53,28297,2311.4883, 906.8818
53,28814, 713.7041,2278.5547
53,28815,2887.7700,2065.9290
53,28816, 720.2857,2163.9304
53,28209,3004.5129,2641.3149
53,28817,1457.9413,2343.3730
53,28818,1750.2831,2155.2993
53,28820, 855.5666,2155.9744
53,28821, 689.2111,2297.2844
53,28822,1349.7920,2330.3169
53,28823,1558.3093,2585.8799
53,28824,2022.0813,1577.9515
53,28825,1406.6963,2612.1985
53,28826, 853.6104,1837.3315
53,28827,1988.5928,1739.2388
53,28312,1989.4116,1599.7753
53,28828,1967.1968,1627.2405
53,28206,2078.9512,1870.8712
53,28305,2035.0682,1950.9415
53,28214,2844.3774,2618.0002
53,28829,2596.2676,1528.9567
53,29644,1643.9905,2136.0046
53,28831,2710.2957, 551.3733
53,28832,2578.4648,1541.9141
53,28353,1837.0168,2588.0955
53,28291,2183.7668,1768.9371
53,28833,3320.4084,2558.6047
53,28834,2003.7263,1844.5967
53,28835,2092.3792,1763.7106
53,28836,2968.4551,2664.1357
53,28837,1998.2549,2159.5146
53,28363,2553.7019,1613.0214
53,28838,2487.0515,1693.8837
53,28839,1960.7651,2047.2764
53,28840,1900.2000, 917.7190
53,28841,3307.7407,2564.1582
53,29646,1854.2065,1096.1921
53,28843, 945.3015,2117.7986
53,28844,1691.1160,1940.0790
53,28845,3236.5154,2578.0654
53,28846,1328.5505, 554.8769
53,28357,2733.5908,2076.2158
53,28228,1957.4502,2609.5181
53,28847, 961.9242,1373.8452
53,28848,2062.5466,1748.4373
53,28849,1541.3750,1591.3224
53,28850,1921.5098,1753.8210
53,28851,1651.4485,1244.0697
53,28397,1457.3478,1841.5264
53,28852,1710.5859,2166.7874
53,28853,1949.3096,2580.4907
53,28854,2618.2454,1515.3699
53,28855,1983.5791,2590.7068
53,28856,1887.2385,2159.7542
53,28857, 781.3398,2028.7784
53,28858,2217.8655,2591.2012
53,28859,2006.6873,2172.0627
53,28271, 857.3314,2017.7507
53,28860,1225.7117,1965.9329
53,28861,1970.5414,2553.5601
53,28150,2454.5603,2047.1370
53,28862,2248.7395,2163.1260
53,28324,2259.8354,2600.6143
53,28863,2901.3728, 255.0515
53,28379,1720.5959,2024.7061
53,28864,1727.4890,1792.7656
53,28865,2120.9312,2155.1565
53,28866,1826.3662,1578.9504
53,28867, 795.3353,2081.3943
53,28868,2305.5928,1664.0228
53,28869,2103.6252,1024.7358
53,27565,2029.9822,1928.5959
53,28870, 941.6551,1566.5620
53,28871,2524.2698,1597.5813
53,28872,1248.0573, 985.4089
53,28873,2448.2607,2138.6538
53,28874,1341.2603, 863.3741
53,28875,1737.1487,2135.8933
53,29725, 908.6140,1702.1255
53,28877,1930.7178,2185.3467
53,28878,1133.8805,1042.3412
53,28314,2182.9807,1684.9863
53,28880, 825.8021,1957.6550
53,28881,1096.8993,1299.3184
53,28882,2055.1885,2621.2041
53,28883,1503.9135,1581.9966
53,28884,1903.3599,1263.5576
53,28885,2627.2983, 457.8447
53,28886, 836.0063,1860.8162
53,28360, 939.1928,2024.6799
53,28887,2311.1440,2577.1616
53,28254,2712.9846,1692.4919
53,28889,1931.1884,1139.9092
53,34142,1781.1218, 744.4566
53,28891,1706.3152,1697.7458
53,28892,2379.8647,1599.5422
53,28893,1661.8020,1828.5325
53,28897,1322.7709, 725.9361
53,28901,2593.3740,2658.0371
53,28364,2965.1738,2083.1296
53,28902, 863.5927,1841.1008
53,28903,2649.7004,2546.3232
53,28904,1398.2667,1967.9614
53,28383,2101.0315,1708.7355
53,28905,1456.9922,1786.7102
53,28906,2176.1777, 655.4668
53,28907,1476.2993,1877.0273
53,28908,1738.1074,1554.8274
53,28909,1822.4055,1106.3485
53,28367, 730.2008,2563.3723
53,28910, 953.4700,2128.7573
53,28911,2015.5941,1731.4250
53,28269,1629.1185,1605.4150
53,28912,3115.2893,2608.6377
53,28913,1867.3212,1498.5636
53,34194,1988.8374, 523.1427
53,28246, 665.7507,2227.7271
53,28916,1888.5044,1901.5780
53,28327,2910.5811,2600.7527
53,28917,1877.7299, 920.3949
53,28918,2090.1099,1077.0048
53,28919,1433.4303,1972.3856
53,28920,1950.7274,1125.2679
53,28114, 968.2001,1803.1752
53,28922,2744.5093,2059.0762
53,28924, 948.6409,1931.8806
53,28925,2494.3096,1675.7657
53,28926,2134.9319,1110.0226
53,28927,1579.7063,1785.2051
53,28928, 976.0199,1748.8159
53,28929,1971.9220,1818.2914
53,28414, 828.5538,2141.3560
53,28930,1948.7920,1713.4723
53,28418,2028.3558,1667.4183
53,28931, 740.1537,2155.3491
53,28932,1838.5085,1049.1409
53,28934, 758.7605,2255.4219
53,28935, 681.1146,2505.0151
53,28936,1796.9215,1690.3076
53,28937,1997.6078,1693.5947
53,28938,1662.5844,2051.5015
53,34199,1931.6021,1948.4728
53,28939,1658.7510,2065.9922
53,28940,1829.8149,2181.8154
53,28452,1977.6438,1859.1428
53,28410, 586.5529,2476.2751
53,28942,1439.7546,2257.0962
53,28943, 948.2512,1732.2859
53,28944, 931.6367,1631.2019
53,28945,2147.8867,2579.0999
53,27853, 982.6863,1621.7137
53,28947,2795.5830,1953.9706
53,28949,1852.7461,2165.2053
53,28951,2798.7559,2179.2632
53,29459,2567.7275,1534.5984
53,27646,1911.4648,1710.5024
53,29403,2934.2048,1566.6072
53,28159,1499.2939,2247.6174
53,28955, 836.6084,1816.2523
53,28438,1992.9270, 716.8393
53,28956,1116.7574,1062.4858
53,28958, 862.9907,2067.9487
53,28959,1650.7361,2107.3245
53,28960,2843.6814,2146.6470
53,28961, 895.0917,1710.1083
53,29611,2904.6064,1610.5205
53,28963,1669.5610,1840.4581
53,28964,1792.6169,1804.2292
53,28965,1992.4871,2180.2837
53,28966,2562.0410,2637.8027
53,28399,2478.6560,2115.3743
53,28967, 879.0706,1792.8440
53,29486,2178.8123,1560.8972
53,28970,1402.2792,2379.2104
53,28971,2065.4167,1877.6238
53,29526,2052.9258,1632.8853
53,28428,1515.9993,1572.8358
53,28974,1628.4866,1725.4360
53,29547,2896.1418,2100.0513
53,28976,2103.1462,1610.9000
53,28977,2876.1472,1662.8438
53,28978,1515.3854,2609.5503
53,28980,1942.6426,2080.4375
53,29520,1815.4115,2192.1289
53,29413,2082.5330,2119.7527
53,28984,2198.9595,2015.5385
53,29402,1893.2397,2207.4419
53,28986,2965.0430, 258.3970
53,28277,1449.6641,2227.3145
53,28453,1835.2826, 524.8810
53,28988,1677.5210,1994.9875
53,28989,1719.8497,1638.1792
53,28990,1912.0267,2167.7585
53,29551,2224.7161,1624.7288
53,28992,2566.8750, 361.0357
53,28994,1130.2856,1231.8400
53,28995,2053.9692,1824.4836
53,28996,2457.1567, 293.8726
53,28997,2507.4324,1626.9535
53,30424,1912.0128, 880.8516
53,28999,1102.4323,1282.6437
53,29000,1743.9431,1502.0010
53,29528,1153.3303,1045.1277
53,29002,2957.1724,1389.8879
53,29003,2353.6594, 992.3601
53,29004,2880.1292,2667.5168
53,29570,1456.1042,2195.9016
53,29472,2028.9309,1544.2614
53,29007, 925.9561,1647.1625
53,28279,1428.9309,2286.9609
53,29008,1702.5453,2110.9292
53,29009, 889.5263,2186.0488
53,29011,1862.1416,1938.6318
53,29580,1906.0771,1820.9915
53,29014,2534.3325,1737.1992
53,28425,1999.2947, 697.3959
53,29015,1901.1978,1761.0852
53,29017,2365.9180,1079.2904
53,29019,2231.8503,2616.6318
53,29020,2285.4038, 983.5267
53,29021,1745.4106,1276.2751
53,29022,1622.4938,2630.7009
53,29023,1685.4587,1967.7068
53,29024,1418.0500,1940.0916
53,29489,2888.0339,1591.6970
53,29471,2165.3386,1474.6951
53,29027,1956.0410,1081.4846
53,29420,2335.7246, 966.2062
53,29029,3311.0068,1361.1248
53,32474,1453.6096,1989.8440
53,29755,2722.1235,1930.0062
53,29032,2999.3601,2139.4890
53,29033,1798.8090,1781.6410
53,29034,1502.4127,2054.7949
53,29035,1595.8628,2143.5759
53,29036,2122.5703,1122.6271
53,29037, 865.8893,1918.8381
53,29040,2345.2732,1039.4714
53,29041,1754.2183,1902.2385
53,29042,2870.5322,1992.7720
53,29043,1701.1868,1885.0576
53,29044,1861.1101,1064.4873
53,29045,1644.2212,2122.2280
53,29046,1177.9968,1071.4602
53,28472, 803.4218,1992.6497
53,29047,1420.8104,1927.9136
53,29048,2559.9155,1556.4565
53,29049,1947.3229,2152.2661
53,29050, 950.7272,1605.1799
53,29052,2158.4651,1493.8318
53,29053, 633.6935,2406.7651
53,28387,2837.0845,1680.3801
53,28184,1784.1510,1542.2294
53,28380,2703.8848,1924.2720
53,28483,1423.3337,2300.9587
53,28240, 865.6971,1767.5313
53,29055,2001.1757,1750.9084
53,29056,1420.1990,2317.3921
53,29477,2011.8638,1564.7366
53,29059,1718.6960,1803.1526
53,29060,2550.3096,1727.3281
53,30283,1670.9346,1178.5920
53,29063,2924.8267,1558.5010
53,29064, 871.8611,1972.1028
53,29065,1406.5088,1982.4980
53,29066,2050.0389,1784.5175
53,30168,2080.8335,2184.1443
53,29068,2460.7998,1997.9650
53,29661,1477.3617,1901.4008
53,29070,1594.0129,1736.3369
53,29071,3337.4600,1454.7104
53,29532,2010.5300, 859.0295
53,29073,1097.6385,1646.0731
53,29075,1240.2004, 760.9718
53,29076,1087.2161,1810.5278
53,28431,1989.0400, 736.3035
53,28443,2860.8757,1620.9558
53,29555, 834.1045,1929.2456
53,29703,2020.0562,1873.0576
53,29080,1598.0287,1720.7002
53,29081,1688.2507,1864.3164
53,29082,2264.9819,1710.7472
53,29083,1950.1067,1053.1978
53,29085,1405.7467,2364.0869
53,29674,1851.4426,1011.5981
53,29088,1052.9258,1291.4128
53,29089, 848.7715,1884.9580
53,29675,2002.5593,1970.1084
53,29091,1670.1541, 796.3013
53,29092,2459.8257, 442.5851
53,29093,2023.4717, 604.6947
53,29094, 857.2147,1794.9395
53,29095,1961.0701,1655.9272
53,29421,2888.3398,2050.2212
53,30151,1728.4285,1598.0616
53,29098,1257.2305, 764.5729
53,29099, 926.0322,1615.2139
53,29100,2292.8105, 358.4564
53,29101,2003.8123, 109.4207
53,27476,1187.3621,1049.3074
53,30590, 965.7606,1397.0442
53,29105,2013.2966,2197.8271
53,29469,1696.4243,1681.9780
53,29107,2646.1729,1906.1937
53,29667,2026.5242,1496.5177
53,29109,1587.8811, 916.3170
53,29110,1039.1544,1234.9167
53,29111,1646.4458,1532.3589
53,29114,2007.3972,1825.8573
53,29115, 938.4556,1610.4147
53,29435,1844.0250,1540.5583
53,29120,2531.5115,1930.9672
53,29121,2167.9604,1461.0195
53,29122,1226.0657, 969.1456
53,29647,2387.7329,1078.0768
53,29124,1926.3066, 965.0586
53,29125,2090.1328,1144.1094
53,29126,2550.5696,1459.5265
53,29127,1303.5928,2244.8979
53,29456,2555.8579,1446.2996
53,28408,1515.5808,2036.1157
53,29130,1635.2968,1212.1217
53,29131, 888.5543,1920.4958
53,29132, 911.3326,1848.5496
53,28180, 814.8571,1924.0178
53,29134, 842.6871,2130.2583
53,29135,2456.2346,2095.1843
53,29137, 773.6723,2054.2251
53,29139,1925.2487,1823.5349
53,29141, 809.7767,2092.2847
53,29142,1933.4874,2002.4438
53,29145,1754.5803,1957.4834
53,29146, 868.8221,2081.1064
53,29147,2399.8066,2152.5740
53,29149, 913.6962,1687.1113
53,29151,1790.5560, 479.4070
53,29152,1893.7864,1971.7140
53,29153,2362.5884, 558.2952
53,29154, 862.8038,2030.4951
53,29156,1943.3553,1893.4412
53,29157, 999.2182,1765.8918
53,29158,1609.4318,2040.1487
53,29159,1703.2629,2147.5330
53,29160,1778.5282, 480.8387
53,28270, 662.5574,2313.5840
53,30136,1935.2152, 793.6107
53,30322,1975.2363, 522.0549
53,29166,1963.4858,1254.2987
53,29167,1903.6406,1047.3787
53,29168, 887.1010,1767.9485
53,30454,1202.1169, 888.0063
53,29170,1909.1421,1026.5717
53,29453,2044.3929,1608.1129
53,29173,2004.4053, 679.0038
53,31188,1300.1180, 786.4515
53,29692,1670.2267,2023.1284
53,29178,1544.3979,1931.6974
53,31088,1422.7289, 919.6938
53,29681,2734.9751,1490.5509
53,29184,2177.0999, 878.4098
53,29185,2498.8503,1814.4674
53,29186,1746.9561,1235.3912
53,29189,2513.0991,1101.3528
53,29190,1583.4016,2150.4963
53,29191,2102.5781, 431.5768
53,30469,1599.1184, 993.9694
53,29193,1260.6124, 684.0521
53,30461,1509.0609,1775.2903
53,31236,1634.8650, 716.0829
53,29196,3326.9448, 149.8307
53,29710,2726.4956,1581.8906
53,29199,1383.5889, 801.1337
53,29200,2739.9697,1601.9639
53,29201,1538.6101,1954.5205
53,29566, 788.1071,2238.1289
53,29204,2201.0320, 127.7183
53,29205,2721.9500,1712.3839
53,29207,2458.6182,1681.2487
53,29209,2096.6973,1876.7937
53,29210,2770.8860, 673.9344
53,29663,1820.7791,1686.9663
53,29213,2136.5627,1510.3477
53,29214,1947.1676, 643.2799
53,29215,2723.1582,1615.5702
53,29606,1600.4360,1217.1088
53,29218,2741.9001, 269.9456
53,29219,1289.1821, 768.5768
53,29221,1960.3577,1872.9037
53,29222, 850.7344,1775.3577
53,29223,2465.4258,1860.4943
53,29224,1942.9520,1744.3807
53,30556,1247.3807, 837.4342
53,29227, 869.9686,2009.2485
53,29228, 890.4156,1693.9847
53,28386,1697.7435,1260.6957
53,30313,2078.5859, 553.5908
53,29235, 858.5444,1740.4832
53,29236,2701.9590, 321.4391
53,29238,2429.4395, 555.2856
53,29239, 938.6324,1474.5763
53,29240, 800.5641,2121.2383
53,29244,1726.8916, 139.2073
53,29760,2025.6482, 463.2945
53,29780, 911.5157,1659.1838
53,29758,1791.1116,1768.9026
53,29248,1475.9462,1815.3221
53,29249,2433.6362, 467.2659
53,31119,2321.6357, 579.2968
53,30522,1969.5266,1025.6533
53,29254,1607.1371,1679.2301
53,30286,2868.9668,2024.4993
53,29256,1897.4824,1069.1688
53,29259,2026.6528, 367.5400
53,29427,2319.7163, 371.8899
53,29262,2896.6558,2653.3450
53,29263,1141.5734,1000.6447
53,29264,1155.4327, 929.9449
53,29265,1087.9868,1139.9459
53,29266,2240.9778, 540.7701
53,29267,1578.5917,1211.7185
53,29268,1460.5164, 197.1634
53,29269,2090.1328,1004.5416
53,29270,1478.4214, 152.7171
53,32703,2384.7813, 608.4733
53,29273,1153.0494, 969.5142
53,32266,2080.7944,1042.7969
53,29276,2384.9932, 987.8325
53,29277,1898.5370,2109.6021
53,29791, 955.0933,1845.5470
53,29279,2225.1807, 497.6027
53,29280,1051.6409,1204.6337
53,29650,2365.2490,1059.0413
53,30220,2382.1128, 556.5599
53,29284,1097.7659,1080.7563
53,29285,1286.0679, 664.9578
53,29287, 907.2365,1594.0966
53,29288,2476.3057,1095.8779
53,29289,2372.4546, 630.6511
53,29290,1774.4438,1596.9370
53,29291,1552.8191,1610.4323
53,29695,1909.5244,1240.5746
53,29293,2360.3838, 630.2794
53,29294,1940.6611, 763.8693
53,29550,1458.6405,1251.6074
53,29572,2016.9961, 489.2535
53,29298,1114.7346,1037.1398
53,30466,2405.9768,1033.8571
53,29300,2228.2146, 477.3436
53,29470,2972.2415,1415.9333
53,29304,1617.5059,1612.0566
53,29305,1358.0457, 380.8383
53,31103,1880.0925,1131.8842
53,31081,1768.2456, 497.1016
53,29309,1331.5647,1064.5203
53,29310,1792.5569, 720.9763
53,34159,2255.4170, 528.9095
53,29312,2226.2292, 599.9502
53,29313,1465.7751,1942.8762
53,31949,1600.3699, 888.3828
53,31132,2326.8943, 947.8529
53,29316,2019.7866,2610.3723
53,29317,1501.8926,1682.5415
53,29538,2645.3467,1844.0127
53,29320,2444.1172, 360.0525
53,29321,2261.2827, 569.5612
53,30447,2060.0515,1057.1998
53,29323,1394.2153, 484.9236
53,29324,2101.3953,1105.8153
53,29787,2096.8804,1051.5135
53,29416,2080.6814,1595.5659
53,29327,2399.0039, 584.1013
53,29328,2170.7285,1044.7139
53,29330,2039.2792, 413.6713
53,31544,1322.9158,1097.1193
53,29332,2309.2271, 816.4397
53,29524,2234.8245,1640.6425
53,29698,1850.2916,1516.1995
53,29335,2416.5188,1061.3281
53,29336,1849.6013, 432.1772
53,29533,2813.8813,1911.4518
53,29339,1403.7078,2186.0403
53,29341,2967.0601, 239.3762
53,29342,2078.5215, 954.0986
53,29343,1439.2524, 750.3713
53,29344,2237.5154, 600.9668
53,29607,2323.3428, 899.5385
53,29346,2379.3884, 596.6920
53,29348,1451.9042,1903.2417
53,29349,1917.6072,1680.6628
53,29350,2212.6997, 481.2903
53,29351,1972.2604, 974.8815
53,29352,1857.2123, 446.6002
53,31390,2128.8542, 979.1736
53,29355,1976.9281, 623.5058
53,29356,2137.8301, 870.1770
53,29357,2631.2654,1737.8049
53,29359,2457.6072,1043.2827
53,29362, 971.7992,1697.5740
53,29363,1267.6210, 715.0947
53,29762,2230.2131,1658.2896
53,31175,2252.0747,1588.1917
53,29785,1192.5504,1111.6404
53,30155,2367.3362,1031.9092
53,29422,2018.4600,2034.0383
53,29371,1496.1252, 733.6298
53,29372,2339.9634, 379.7175
53,30611,1481.5203,1797.1082
53,29375,1073.6246,1842.9196
53,29377,2116.5542, 780.8387
53,29380,1711.2024,1189.1416
53,  730,2160.6851,1085.1569
53,29381,1543.9746, 110.8909
53,29383,1097.5999,1169.5403
53,29702,2349.0503, 963.1165
53,29385,1687.3479,1285.7449
53,34171,2159.3044, 959.2797
53,29389,2027.7743, 589.3669
53,29390,1712.5535,1250.0034
53,29392,2409.6499,1021.8529
53,29395,2033.4978, 566.3027
53,29503,1060.8827,1268.7714
54,27648,1158.4321,1829.6096
54,26940,1000.8132,2905.6455
54,27454, 911.4659,2941.5898
54,27652, 926.8175,2771.4902
54,27424,3301.8840, 461.2567
54,27304,2204.0164,2130.8823
54,27425,1028.4446,2475.8806
54,27264,1171.4990,2291.2759
54,27511,1255.5012,1907.1855
54,26961,3090.0281, 233.4459
54,26957,2813.3020, 684.0317
54,27462,2296.3357,1636.8149
54,27322,1014.7223,2936.3550
54,27452,3249.2688, 707.8167
54,26974,3010.2695, 615.3983
54,27809, 957.3093,2730.3889
54,26597,1870.9226,2938.4270
54,27063,1223.4963,1942.3494
54,27431,3292.8149, 665.9498
54,27571, 965.5808,2697.0813
54,27522,2219.8181,1931.9158
54,28795,1215.1315,1968.1587
54,26900,1182.1317,2112.6929
54,27266,1212.9965,1798.4691
54,27095,1885.3447,1669.4742
54,27810,2961.2637, 722.2335
54,27415,2909.9541, 631.0460
54,26589,1013.0156,2849.5354
54,27418,2152.5090,2396.6008
54,27387,3077.7568, 537.8436
54,27311,1202.9265,1978.2698
54,26780,1176.2338,1857.8165
54,26739,1230.7761,1830.8400
54,26506,2772.5745, 634.8515
54,27499,1153.7733,2404.5623
54,27297,1035.5310,2447.4243
