Project Units: meters
Units & Scale - Active, Translate - Active, Rotate - Active

Id,Name,X (project units),Y (project units),Z (project units),X Precision,Y Precision,Z Precision,Photos (used),Tightness (percent),Tightness (project units),Angle (deg.),RMS Residual (pixels),Largest Residual (pixels),Photo Largest Residual,Material,Layer,Tagged,Type,Use In Processing,Frozen,Precision Vector Length,Photos (marked)
66084," ",999864.762800,112454.749663,145.101165,0.060139,0.057749,0.375416,"1,2,4",0.004293,0.161595,15.330105,1.021167,1.429231,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.384564,"1,2,4"
66090," ",999703.805854,112688.225312,137.900742,0.083603,0.081298,0.464587,"1,2,3",0.004577,0.172271,15.118664,1.091818,1.489849,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.478999,"1,2,3"
66097," ",1000006.643058,112351.948044,153.506880,0.078337,0.056328,0.465329,"3,4,5",0.004819,0.181382,13.251355,1.112438,1.455322,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.475227,"3,4,5"
66113," ",999804.185192,112610.458589,141.017596,0.067365,0.068071,0.451662,"1,2,3",0.006164,0.232010,15.259988,1.485356,1.654190,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461704,"1,2,3"
66115," ",999956.497097,112714.871171,139.911974,0.058805,0.084281,0.461518,"1,2,3",0.001308,0.049241,15.068579,0.305469,0.353909,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.472821,"1,2,3"
66139," ",1000037.440686,112382.538476,159.583239,0.057319,0.057463,0.280101,"1,2,5",0.006802,0.255992,26.167272,1.366167,1.746069,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.291623,"1,2,5"
66168," ",999752.523417,112492.610342,143.879867,0.071283,0.060923,0.382349,"1,2,4",0.006816,0.256524,15.274614,1.292142,1.623359,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.393680,"1,2,4"
66182," ",1000468.834508,112428.594400,137.990886,0.134917,0.056853,0.563035,"2,3,4",0.002894,0.108937,13.325767,0.848375,1.191962,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.581759,"2,3,4"
66183," ",1000326.829559,112491.494794,136.999029,0.063086,0.059456,0.388492,"2,4,5",0.006951,0.261601,15.636595,1.245580,1.612186,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.398046,"2,4,5"
66186," ",1000044.703807,112330.649658,139.720944,0.057558,0.060922,0.553232,"2,3,4",0.006083,0.228966,13.602266,1.699603,1.963448,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.559545,"2,3,4"
66189," ",1000386.683620,112462.712512,137.681023,0.111700,0.058137,0.559944,"2,3,4",0.003381,0.127243,13.441176,0.637312,0.777468,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.573928,"2,3,4"
66202," ",1000313.825191,112502.268940,137.019520,0.061961,0.060221,0.388612,"2,4,5",0.001907,0.071760,15.637745,0.361729,0.489022,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.398102,"2,4,5"
66213," ",999860.816086,112344.716837,138.546263,0.088506,0.059900,0.557084,"2,3,4",0.003965,0.149220,13.525224,0.724080,0.898987,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.567242,"2,3,4"
66229," ",1000055.269079,112391.412172,146.529915,0.057117,0.055852,0.548081,"2,3,4",0.005600,0.210781,13.701962,1.512495,1.595326,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.553873,"2,3,4"
66230," ",1000399.895889,112463.018104,140.059593,0.071300,0.058101,0.388903,"2,4,5",0.002994,0.112675,15.624090,0.596060,0.816901,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.399631,"2,4,5"
66240," ",1000313.060505,112351.104290,140.951528,0.092389,0.058984,0.555479,"2,3,4",0.006292,0.236807,13.516659,1.228009,1.710893,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.566190,"2,3,4"
66249," ",999841.620043,112303.262740,139.364344,0.093385,0.065703,0.558579,"2,3,4",0.001272,0.047866,13.481958,0.373882,0.424952,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.570130,"2,3,4"
66254," ",1000506.107354,112307.541133,139.862957,0.086818,0.060771,0.395900,"2,4,5",0.002113,0.079515,15.343473,0.642898,0.746187,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.409838,"2,4,5"
66260," ",1000496.938638,112336.179804,141.961331,0.143164,0.061968,0.563987,"2,3,4",0.003563,0.134097,13.262839,0.941219,1.095318,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.585165,"2,3,4"
66262," ",1000363.668675,112478.854090,145.808928,0.105259,0.059604,0.554219,"2,3,4",0.003764,0.141686,13.525405,0.709472,0.875770,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.567266,"2,3,4"
66307," ",1000515.326038,112538.197852,160.332185,0.097984,0.060591,0.446588,"2,3,5",0.004451,0.167510,15.671379,0.980119,1.182303,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461208,"2,3,5"
66328," ",1000564.640210,112424.948501,147.320025,0.096801,0.058336,0.393707,"2,4,5",0.005180,0.194957,15.412366,1.148181,1.256076,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.409608,"2,4,5"
66330," ",1000414.694836,112302.578931,139.758821,0.078045,0.069832,0.446321,"2,3,5",0.004446,0.167344,15.481766,0.970435,1.139286,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458443,"2,3,5"
66333," ",1000381.362934,112482.921499,137.999004,0.068981,0.059138,0.389734,"2,4,5",0.001566,0.058939,15.624241,0.299625,0.390843,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.400185,"2,4,5"
66334," ",1000349.169239,112384.199186,140.064139,0.065203,0.056260,0.385841,"2,4,5",0.004424,0.166511,15.622793,0.965965,1.175789,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.395335,"2,4,5"
66337," ",1000220.295515,112516.989009,138.134253,0.057197,0.061234,0.386520,"2,4,5",0.006534,0.245921,15.615177,1.415026,1.622965,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.395498,"2,4,5"
66350," ",1000160.063020,112470.957738,159.064232,0.058135,0.058270,0.376267,"2,4,5",0.004481,0.168672,15.747418,1.065497,1.147840,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.385165,"2,4,5"
66360," ",1000446.852605,112459.122833,150.948796,0.084214,0.057207,0.442981,"2,3,5",0.007011,0.263881,15.668473,1.635557,2.063710,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.454529,"2,3,5"
66378," ",1000318.340086,112423.906003,155.703520,0.093536,0.056225,0.546445,"2,3,4",0.006463,0.243261,13.654739,1.290854,1.815483,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.557236,"2,3,4"
66404," ",1000303.715019,112362.727341,138.684069,0.062149,0.056564,0.470306,"3,4,5",0.004878,0.183596,13.554260,1.527852,1.852277,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477755,"3,4,5"
66429," ",1000296.566571,112356.760400,140.359034,0.060485,0.056634,0.384245,"2,4,5",0.002800,0.105388,15.625038,0.597640,0.692952,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.393078,"2,4,5"
66434," ",1000474.792382,112376.976287,140.713195,0.136580,0.057897,0.562067,"2,3,4",0.006098,0.229498,13.318647,1.298841,1.562000,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.581314,"2,3,4"
66435," ",999783.828281,112281.556861,143.036949,0.108555,0.069882,0.559644,"2,3,4",0.003241,0.121967,13.421811,0.746913,0.964531,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.574342,"2,3,4"
66436," ",1000160.311281,112312.025265,143.273407,0.057746,0.058582,0.380634,"2,4,5",0.005698,0.214454,15.578754,1.648683,1.763789,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.389421,"2,4,5"
66441," ",999651.014329,112453.466923,137.160279,0.085842,0.059374,0.389472,"1,2,4",0.006003,0.225932,15.068176,1.172114,1.481836,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.403215,"1,2,4"
66451," ",1000365.651716,112546.209765,138.108851,0.106217,0.069622,0.563390,"2,3,4",0.001225,0.046094,13.429904,0.404323,0.540023,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.577527,"2,3,4"
66478," ",1000108.087632,112158.599718,136.677796,0.058066,0.067872,0.309816,"1,3,5",0.005402,0.203328,25.693305,1.232298,1.303519,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.322435,"1,3,5"
66484," ",999670.431316,112231.679998,143.062211,0.091650,0.062714,0.452404,"1,3,4",0.003559,0.133939,14.809592,0.708729,0.984852,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465835,"1,3,4"
66503," ",1000026.285946,112264.567565,139.012667,0.060150,0.057879,0.442519,"1,3,4",0.004611,0.173537,14.796131,1.059556,1.180934,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.450323,"1,3,4"
66510," ",999957.684472,112298.220275,139.119513,0.057170,0.056193,0.441757,"1,3,4",0.002259,0.085034,14.883581,0.548437,0.742772,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.448972,"1,3,4"
66515," ",999876.407172,112247.751234,140.141735,0.060599,0.059703,0.444968,"1,3,4",0.001287,0.048452,14.925623,0.360107,0.385763,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453027,"1,3,4"
66520," ",1000184.310836,112089.534962,156.823538,0.082433,0.082698,0.456742,"1,3,4",0.004136,0.155668,14.418568,1.024360,1.160812,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.471432,"1,3,4"
66544," ",1000139.926063,112346.367686,161.296224,0.058510,0.056656,0.295674,"1,3,5",0.006623,0.249286,26.189606,1.484368,1.776379,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.306686,"1,3,5"
66548," ",999831.178509,112197.388077,139.295801,0.065458,0.065462,0.449293,"1,3,4",0.002888,0.108706,14.901224,0.723964,0.878585,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458731,"1,3,4"
66562," ",999767.781569,112250.122564,141.537644,0.074088,0.060164,0.447538,"1,3,4",0.004023,0.151409,14.908023,0.783679,1.040158,1,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457602,"1,3,4"
66582," ",999627.852539,112261.991520,140.637263,0.100003,0.060484,0.454289,"1,3,4",0.003252,0.122383,14.714560,0.659910,0.845459,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.469081,"1,3,4"
66585," ",999643.526203,112324.395079,138.317942,0.096462,0.057794,0.451788,"1,3,4",0.003068,0.115476,14.704446,0.602610,0.796541,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.465572,"1,3,4"
66619," ",999886.821143,112180.401539,156.404154,0.060725,0.067940,0.444440,"1,3,4",0.005112,0.192421,15.026442,1.055060,1.422792,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453686,"1,3,4"
66625," ",1000023.206013,112232.756175,139.054336,0.060068,0.060662,0.444102,"1,3,4",0.002980,0.112170,14.785643,0.671452,0.946217,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.452233,"1,3,4"
66627," ",1000117.577608,112139.560812,153.153535,0.071246,0.073480,0.447650,"1,3,4",0.004337,0.163242,14.634449,1.555089,2.017272,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459201,"1,3,4"
66632," ",999626.663410,112092.588378,153.934177,0.101866,0.084279,0.464671,"1,3,4",0.002691,0.101288,14.778577,0.793948,0.959687,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.483114,"1,3,4"
66661," ",1000133.850683,112582.516136,139.112667,0.059640,0.062630,0.448605,"2,3,5",0.006128,0.230655,15.474961,1.666997,1.806077,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.456865,"2,3,5"
66666," ",1000228.453754,112546.498472,139.285286,0.057732,0.059141,0.444873,"2,3,5",0.004247,0.159853,15.613208,0.896089,1.163020,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.452485,"2,3,5"
66669," ",1000173.465129,112586.932501,137.790849,0.057779,0.063116,0.448495,"2,3,5",0.001988,0.074819,15.512749,0.512773,0.574527,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.456585,"2,3,5"
66675," ",1000358.777498,112594.903511,139.105449,0.070094,0.064503,0.450574,"2,3,5",0.002466,0.092813,15.619504,0.901791,1.086711,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460533,"2,3,5"
66676," ",1000446.074532,112638.417220,142.503004,0.084866,0.070923,0.455712,"2,3,5",0.001393,0.052422,15.573855,0.360381,0.461586,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.468941,"2,3,5"
66677," ",1000352.943231,112586.088985,140.070541,0.069237,0.063436,0.449521,"2,3,5",0.007661,0.288345,15.627419,1.387375,1.800418,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459225,"2,3,5"
66689," ",1000485.182422,112659.531528,140.988669,0.092417,0.074492,0.459518,"2,3,5",0.002114,0.079565,15.508614,0.465159,0.576836,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.474601,"2,3,5"
66701," ",1000491.508848,112657.707307,140.053923,0.093629,0.074251,0.459892,"2,3,5",0.003230,0.121551,15.495372,0.875255,0.957349,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.475163,"2,3,5"
66703," ",1000362.532315,112599.041264,138.985775,0.070659,0.065030,0.451001,"2,3,5",0.003671,0.138175,15.611303,0.698638,0.884965,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461111,"2,3,5"
66712," ",1000480.833814,112679.152284,140.705601,0.091748,0.077734,0.461222,"2,3,5",0.004364,0.164262,15.496666,1.128474,1.249628,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476640,"2,3,5"
66718," ",1000360.721767,112579.850204,139.035831,0.070279,0.062765,0.449662,"2,3,5",0.001739,0.065437,15.625403,0.433640,0.569568,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459428,"2,3,5"
66719," ",1000012.356170,112637.156615,162.079518,0.074275,0.070819,0.450961,"2,3,5",0.003213,0.120941,15.332897,0.677363,0.823653,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462491,"2,3,5"
66723," ",1000222.929420,112644.460921,140.651577,0.058217,0.071015,0.451566,"2,3,5",0.004220,0.158846,15.535350,1.050742,1.255339,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460808,"2,3,5"
66730," ",1000208.957801,112581.663088,137.563399,0.057466,0.062534,0.447812,"2,3,5",0.006686,0.251641,15.555286,1.518412,1.806680,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455794,"2,3,5"
66734," ",1000201.110801,112583.404936,137.721158,0.057424,0.062724,0.447906,"2,3,5",0.004728,0.177935,15.545569,1.218704,1.404090,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455907,"2,3,5"
66737," ",1000443.194107,112652.728083,139.883601,0.084404,0.073112,0.457541,"2,3,5",0.003001,0.112945,15.543821,0.592636,0.687803,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.470970,"2,3,5"
66739," ",1000151.820386,112571.805873,137.197117,0.058514,0.061444,0.448112,"2,3,5",0.002810,0.105763,15.492390,0.843214,1.163392,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.456074,"2,3,5"
66751," ",1000112.504977,112584.891641,136.948883,0.061260,0.062916,0.451095,"2,3,5",0.004141,0.155849,15.415166,1.066124,1.442088,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459563,"2,3,5"
66753," ",1000486.908874,112476.134005,138.285323,0.091447,0.057284,0.448658,"2,3,5",0.003371,0.126877,15.513473,0.607839,0.794951,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461452,"2,3,5"
66758," ",1000389.424154,112432.565548,142.232711,0.074117,0.057240,0.443296,"2,3,5",0.007237,0.272384,15.634993,1.328096,1.738776,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453079,"2,3,5"
66759," ",1000126.455833,112491.273719,139.944246,0.059820,0.056105,0.442131,"2,3,5",0.008138,0.306303,15.530851,1.493890,1.969790,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.449673,"2,3,5"
66762," ",999979.116495,112552.640081,140.425279,0.079241,0.060093,0.460457,"2,3,5",0.001372,0.051641,15.179893,0.409450,0.568671,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.471074,"2,3,5"
66764," ",1000217.238481,112580.396735,138.439539,0.057604,0.062405,0.447332,"2,3,5",0.006904,0.259863,15.572075,1.518794,2.049741,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.455322,"2,3,5"
66765," ",1000356.473444,112571.329893,141.173562,0.069674,0.061850,0.448352,"2,3,5",0.001596,0.060058,15.648180,0.314308,0.434227,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457930,"2,3,5"
66770," ",1000231.463892,112642.102366,138.605341,0.058425,0.070662,0.452218,"2,3,5",0.002419,0.091057,15.530097,0.924146,1.163306,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461419,"2,3,5"
66781," ",1000488.837229,112628.964814,140.564952,0.092859,0.069837,0.457146,"2,3,5",0.005162,0.194270,15.520189,1.127647,1.575115,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.471680,"2,3,5"
66783," ",1000419.906670,112591.170478,139.853762,0.079805,0.064379,0.451968,"2,3,5",0.004054,0.152577,15.598277,0.898394,1.087502,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463453,"2,3,5"
66785," ",1000491.349293,112685.917089,140.979327,0.093877,0.078987,0.462264,"2,3,5",0.006829,0.257029,15.473599,1.812933,2.073054,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.478267,"2,3,5"
66788," ",1000430.694923,112362.669799,138.689110,0.080769,0.062491,0.445508,"2,3,5",0.004781,0.179935,15.523460,1.151060,1.438127,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457063,"2,3,5"
66796," ",1000507.966484,112636.336448,139.601314,0.096710,0.071079,0.458870,"2,3,5",0.003891,0.146455,15.483460,0.965251,1.128416,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.474307,"2,3,5"
66798," ",1000494.704336,112328.417136,146.901562,0.092568,0.066918,0.445452,"2,3,5",0.001817,0.068397,15.450400,0.346563,0.482256,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459863,"2,3,5"
66808," ",1000240.115091,112571.079549,138.087865,0.058282,0.061437,0.446966,"2,3,5",0.002570,0.096725,15.592561,0.804794,0.918388,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.454917,"2,3,5"
66815," ",1000173.017693,112388.997518,144.831236,0.057360,0.059132,0.437067,"2,3,5",0.006110,0.229948,15.638314,1.245018,1.554292,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.444764,"2,3,5"
66828," ",1000074.930008,112596.880174,137.580520,0.065164,0.064436,0.454820,"2,3,5",0.003808,0.143323,15.335747,0.868022,1.070046,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463960,"2,3,5"
66833," ",999986.540594,112440.053162,148.839338,0.077632,0.056780,0.442834,"2,3,5",0.003699,0.139223,15.354469,0.736115,0.929394,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453158,"2,3,5"
66857," ",1000385.387239,112623.441092,152.498999,0.074727,0.068577,0.449924,"2,3,5",0.005015,0.188745,15.703808,1.191163,1.474694,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.461214,"2,3,5"
67021," ",1000154.325451,112439.272554,157.171237,0.058608,0.059636,0.291661,"1,4,5",0.005257,0.197859,26.105780,1.032292,1.380344,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.303410,"1,4,5"
67078," ",1000511.333422,112690.586402,139.841382,0.097910,0.079984,0.463988,"2,3,5",0.003696,0.139094,15.445138,0.880856,1.159757,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.480904,"2,3,5"
67081," ",999989.243136,112720.492836,139.952254,0.078700,0.085654,0.488484,"2,3,5",0.005325,0.200430,14.953717,1.085277,1.511216,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.502143,"2,3,5"
67087," ",1000233.769750,112555.511459,139.225326,0.057960,0.059924,0.445478,"2,3,5",0.002839,0.106867,15.611651,0.835003,0.942179,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453212,"2,3,5"
67090," ",1000182.258857,112657.704527,139.033868,0.058082,0.073087,0.454252,"2,3,5",0.006370,0.239742,15.454781,1.726533,1.828257,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463746,"2,3,5"
67091," ",1000318.932521,112612.462020,139.239600,0.065032,0.066599,0.450719,"2,3,5",0.004607,0.173385,15.608048,1.172504,1.431582,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460231,"2,3,5"
67109," ",1000558.452958,112707.924697,140.398586,0.107942,0.083591,0.468176,"2,3,5",0.008342,0.313961,15.372166,1.669713,2.062104,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.487675,"2,3,5"
67112," ",1000348.434772,112424.321250,140.416469,0.068018,0.057332,0.442670,"2,3,5",0.005196,0.195562,15.648268,1.114553,1.375435,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.451520,"2,3,5"
67114," ",1000315.180242,112628.152619,142.031839,0.064777,0.068790,0.450880,"2,3,5",0.002259,0.085031,15.618478,0.547625,0.676041,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460674,"2,3,5"
67116," ",1000469.851151,112648.918956,135.992760,0.089305,0.072724,0.459425,"2,3,5",0.002976,0.112014,15.494149,0.831826,1.001044,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.473640,"2,3,5"
67131," ",1000262.440059,112543.213131,137.545431,0.059369,0.058937,0.445794,"2,3,5",0.001274,0.047946,15.620791,0.485134,0.609391,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.453575,"2,3,5"
67132," ",1000316.686588,112601.841991,139.988505,0.064718,0.065204,0.449656,"2,3,5",0.007585,0.285489,15.621616,1.483935,1.860433,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.458945,"2,3,5"
67134," ",1000207.738380,112658.108546,140.727309,0.058043,0.073160,0.452954,"2,3,5",0.001750,0.065873,15.501182,0.324090,0.400804,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462481,"2,3,5"
67149," ",1000188.975227,112627.766088,157.247537,0.058279,0.068866,0.443488,"2,3,5",0.007358,0.276926,15.656332,1.366602,1.748863,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.452571,"2,3,5"
67150," ",1000205.538744,112650.450378,139.183068,0.057932,0.071933,0.452946,"2,3,5",0.002502,0.094160,15.496506,0.738527,0.791133,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.462267,"2,3,5"
67158," ",1000347.458151,112565.158009,140.083125,0.068362,0.061182,0.448063,"2,3,5",0.004701,0.176930,15.640843,1.205013,1.498724,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.457359,"2,3,5"
67186," ",1000214.887643,112661.229032,139.628177,0.058151,0.073675,0.453684,"2,3,5",0.004965,0.186862,15.498008,1.014262,1.373578,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.463292,"2,3,5"
67195," ",1000296.349142,112619.598081,140.079977,0.062681,0.067507,0.450463,"2,3,5",0.001438,0.054111,15.603568,0.308299,0.431432,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.459786,"2,3,5"
67224," ",1000381.344880,112580.123609,137.957366,0.073350,0.062896,0.450613,"2,3,5",0.003907,0.147039,15.608183,0.721925,0.877563,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.460856,"2,3,5"
67238," ",1000527.566709,112687.155493,138.645029,0.101197,0.079542,0.464815,"2,3,5",0.006359,0.239320,15.415051,1.356521,1.688108,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.482308,"2,3,5"
67302," ",1000252.773881,112394.914097,154.919000,0.058986,0.059120,0.435769,"2,3,5",0.006808,0.256223,15.775387,1.339233,1.571365,2,SurfaceDefault,Default, ,SmartPoint,yes,no,0.443700,"2,3,5"
67323," ",1000318.834268,112123.683064,138.467553,0.064993,0.078981,0.483457,"3,4,5",0.001006,0.037879,13.464750,0.219736,0.297301,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.494159,"3,4,5"
67338," ",1000242.917178,112274.348003,138.833637,0.057778,0.057840,0.471403,"3,4,5",0.004562,0.171719,13.514611,1.322053,1.712169,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.478440,"3,4,5"
67353," ",1000214.419831,112259.377855,139.864264,0.057183,0.058927,0.471061,"3,4,5",0.001846,0.069487,13.488194,0.414612,0.456143,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.478164,"3,4,5"
67357," ",1000513.867464,112286.185359,139.546172,0.098360,0.059065,0.477074,"3,4,5",0.005481,0.206287,13.467224,1.089282,1.384986,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.490676,"3,4,5"
67361," ",1000249.538697,112283.085085,141.414843,0.058115,0.057315,0.470354,"3,4,5",0.003122,0.117505,13.541248,0.939716,1.078166,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477384,"3,4,5"
67362," ",1000442.538365,112105.906687,139.405865,0.084941,0.083128,0.489151,"3,4,5",0.003337,0.125600,13.459585,0.694355,0.970375,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.503382,"3,4,5"
67388," ",1000534.021255,112256.904476,139.986502,0.102806,0.061424,0.479362,"3,4,5",0.006894,0.259477,13.443377,1.263807,1.578778,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.494095,"3,4,5"
67389," ",1000311.670038,112360.390322,138.847367,0.063035,0.056522,0.470430,"3,4,5",0.002319,0.087296,13.555629,0.413495,0.517684,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477988,"3,4,5"
67395," ",1000073.759119,112170.032468,139.331597,0.067997,0.070222,0.475619,"3,4,5",0.003528,0.132791,13.182805,0.703830,0.920045,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.485560,"3,4,5"
67401," ",1000526.994279,112114.053845,139.525057,0.102190,0.082432,0.492065,"3,4,5",0.001923,0.072385,13.403714,0.460982,0.576004,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.509280,"3,4,5"
67403," ",1000311.794599,112443.458670,141.444054,0.063144,0.063162,0.469571,"3,4,5",0.007514,0.282804,13.542395,1.490242,1.897954,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.477989,"3,4,5"
67407," ",1000111.146413,112403.912645,138.485414,0.062464,0.058717,0.469184,"3,4,5",0.000894,0.033647,13.363412,0.189191,0.246817,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.476952,"3,4,5"
67408," ",1000331.655417,112259.036267,138.082735,0.065714,0.059481,0.474392,"3,4,5",0.005865,0.220763,13.550385,1.437222,1.888763,4,SurfaceDefault,Default, ,SmartPoint,yes,no,0.482601,"3,4,5"
67415," ",999962.619530,112212.999005,149.882647,0.087383,0.064093,0.474305,"3,4,5",0.005449,0.205072,13.012530,1.339347,1.554025,5,SurfaceDefault,Default, ,SmartPoint,yes,no,0.486528,"3,4,5"
67416," ",1000142.418560,112228.609530,138.714112,0.059977,0.061918,0.471875,"3,4,5",0.003764,0.141677,13.364110,0.686781,0.849170,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.479684,"3,4,5"
67421," ",1000214.832629,112154.267029,139.928900,0.057815,0.073057,0.477388,"3,4,5",0.001602,0.060287,13.415462,0.436806,0.525413,3,SurfaceDefault,Default, ,SmartPoint,yes,no,0.486394,"3,4,5"
